# N l b R fracMedian appU appV Au Av SNR
58 229.049043648 26.1398441487 146.8 0.000111659997755 22.6357338731 21.5293618928 0.117103595212 0.11073161491 6.89227159005
59 230.423391035 28.1314909743 145.2 0.000111734414525 22.6358384108 21.5281658609 0.141005328987 0.133332779078 6.8941299065
60 231.851558133 30.1078393858 144.4 0.000112271083391 22.6357429521 21.5274227951 0.152906985953 0.14458682891 6.89671371079
61 233.339760929 32.0670137908 143.7 0.000112991732334 22.6357939562 21.526896849 0.163510115538 0.154613008378 6.89748493663
62 234.894816926 34.0069151868 144.8 0.00011470094186 22.6358181418 21.527820745 0.146975332536 0.138977935683 6.89511534543
63 236.524213507 35.9251859282 144.5 0.000115654716922 22.6367134868 21.5284223176 0.152374251354 0.1440830821 6.88573562932
64 238.236177735 37.8191691973 131.9 0.000108892388969 22.6386309204 21.519455334 0.352406942621 0.333231356315 6.88944163181
65 240.039744541 39.685862543 141.3 0.000116577120452 22.6367576954 21.5258180927 0.201046886127 0.190107283497 6.89140168067
66 241.944818463 41.5218649168 139.2 0.000116919818207 22.6368333383 21.5241203947 0.233637161907 0.220924218373 6.89467373773
67 243.962221557 43.323316812 135.4 0.000116223107606 22.6373328899 21.521322376 0.294239568114 0.278229054272 6.89670965222
68 246.103716625 45.0858334535 136.3 0.000118429381913 22.6371337373 21.5219168459 0.279654458165 0.264437566698 6.89710918731
69 248.381990247 46.8044315834 132.7 0.000117949013905 22.6389009547 21.5204251548 0.339546340331 0.321070540436 6.88478986442
70 250.810574103 48.4734513582 138.8 0.000123046550791 22.6379444723 21.5248310487 0.240997141674 0.227883718155 6.88311598021
71 253.40367583 50.0864763625 140.2 0.000125303889869 22.6372961609 21.5254038265 0.218556092773 0.206663758336 6.88756414028
72 256.1758826 51.6362569534 138.5 0.000126512156138 22.6364970897 21.5232067645 0.24424822269 0.230957897479 6.89979883333
73 259.141692874 53.1146450984 141.0 0.000129141718142 22.6362803268 21.5251155691 0.205184763521 0.194020005777 6.89729427692
74 262.314827432 54.5125529445 139.5 0.000130611551919 22.637286997 21.5248037426 0.229415958915 0.216932704506 6.88903965663
75 265.707273539 55.8199519056 143.8 0.000133386895117 22.6368858438 21.5280115195 0.163091413528 0.15421708928 6.88515691677
76 269.328033313 57.0259339652 149.2 0.000135807794431 22.634870569 21.5304616611 0.0810264532827 0.076617545398 6.8973957205
77 273.181586712 58.1188605231 147.0 0.000137361602071 22.6361350498 21.5299021071 0.114548376082 0.108315433406 6.88743817004
78 277.266148224 59.0866243971 145.6 0.00013902232798 22.6363485584 21.5289733029 0.135541683519 0.128166427995 6.88770216201
79 281.571894525 59.9170444828 148.1 0.000139769402448 22.6359629784 21.5306202731 0.0981876857765 0.092844980469 6.88729475017
80 286.079453465 60.5983970638 145.5 0.000140701409412 22.6362916402 21.5288383023 0.136976673612 0.129523335698 6.88852372181
81 290.759036167 61.120061594 145.4 0.000141481231353 22.6353786439 21.5278937498 0.137556611327 0.130071717151 6.89886434778
82 295.570608102 61.4732248259 147.5 0.000142250825552 22.6364163247 21.5305692887 0.107456223108 0.101609187108 6.88337875697
83 300.465377764 61.6515542075 146.3 0.000143022762586 22.6364174684 21.5296051634 0.125195837803 0.118383532759 6.88561601195
84 305.388619618 61.651732958 147.3 0.0001437933715 22.6362590604 21.5302602604 0.110245326189 0.10424652619 6.88549893938
85 310.283502251 61.4737577113 148.4 0.000144559181541 22.6352790243 21.5302126383 0.0931095196214 0.0880431335391 6.89433789617
86 315.09529185 61.1209388247 145.9 0.000145317122967 22.6358620943 21.5287565132 0.130585634783 0.123480053686 6.89254134978
87 319.775181806 60.5996032871 143.5 0.000146069846223 22.6365031608 21.5274028998 0.167243655417 0.158143394439 6.88998279193
88 324.283118122 59.9185600282 143.9 0.000146813255363 22.6368225477 21.5280338065 0.161518578045 0.152729836795 6.88566875445
89 328.589290851 59.0884266882 144.9 0.00014754997285 22.6365265021 21.5285721329 0.14618457472 0.138230205523 6.88705200139
90 332.674307587 58.1209254524 138.2 0.000148267725034 22.6376549134 21.5240453745 0.250114698168 0.236505159305 6.88751958605
91 336.528327267 57.0282370846 138.7 0.000148978709743 22.6369211114 21.5237782142 0.241538806073 0.228395908866 6.89468553403
92 340.149550038 55.8224693551 136.8 0.000149683792362 22.6379184827 21.5230915413 0.272487995811 0.257661054429 6.88738131564
93 343.542445111 54.5152621047 135.8 0.000150351224865 22.6383022435 21.5225875293 0.288803393785 0.273088679535 6.88512686992
94 346.716007181 53.1175249936 139.7 0.000151021280382 22.6365682958 21.5242934273 0.225586265251 0.213311396696 6.89663679503
95 349.682218889 51.6392884528 139.1 0.000151672345804 22.6367091462 21.5239180472 0.235073496271 0.222282397201 6.89625233447
96 352.454798592 50.0896422372 137.0 0.000152290385261 22.6374517748 21.5228228461 0.268848938979 0.254220010292 6.89216791195
97 355.048243984 48.4767362167 134.9 0.000152910369694 22.6375576918 21.5210978134 0.302497943398 0.286038065003 6.89522264325
98 357.477142574 46.8078217835 131.7 0.00015348798346 22.6390036801 21.5196285137 0.35607480526 0.336699638844 6.88571416173
99 359.755703108 45.0893169415 118.3 0.000154052341346 22.6414295047 21.5092437876 0.591505781598 0.559320064481 6.88792396335
100 1.89745882439 43.326882968 114.3 0.000154588259833 22.6414709119 21.5052186805 0.666239759922 0.629987528563 6.89676380127
101 3.91509809551 41.525504395 116.9 0.000155086029301 22.6418013391 21.5081887448 0.617728783339 0.584116189018 6.88701144436
102 5.82038560599 39.6895671198 117.9 0.000155562493212 22.6409341611 21.5083752047 0.59836513564 0.565806179181 6.89434820955
103 7.62414528102 37.822931631 109.9 0.0 22.6435695804 21.502564827 0.753581118286 0.712576364905 6.88400859072
104 9.33628345157 35.928999832 94.4 0.0 22.6464024994 21.4872802532 1.0865425279 1.02742028172 6.89314373844
105 10.96583673 34.0107749162 116.1 0.000156853582128 22.6410944481 21.506708938 0.631933349371 0.597547839284 6.89672875509
106 12.5210337284 32.0709143441 123.2 0.000157205778143 22.6405561362 21.5132133663 0.502502597012 0.475159827184 6.88662882331
107 14.0093632402 30.1117763177 118.3 0.00015754268485 22.6415329368 21.5093415916 0.59160921365 0.559417868465 6.88677454397
108 15.4376440396 28.1354603197 104.2 0.0 22.6439441276 21.4966261155 0.869605532736 0.822287520722 6.89413808843
109 16.8120932462 26.1438423626 101.2 0.0 22.6439699003 21.493198729 0.933067337796 0.882296166457 6.90167381953
110 18.1383914728 24.1386055567 74.8 0.0 22.6525526245 21.4655979164 1.59804463521 1.51108992712 6.88594441883
111 19.4217437508 22.121266684 59.5 0.0 22.6561421173 21.4419529186 2.09855728865 1.98436808991 6.90504353236
112 20.6669359057 20.093199238 63.6 0.0 22.6550599795 21.4488032929 1.95277440131 1.84651771468 6.90000699314
113 21.8783863035 18.0556535064 56.2 0.0 22.659057393 21.4379675936 2.22537581518 2.10428601573 6.88712395149
114 23.0601931837 16.0097741118 92.3 0.0 22.6468525946 21.4850476931 1.13584408946 1.07403918799 6.89410821655
129 39.4624615539 -15.0807754235 80.2 0.0 22.6510502797 21.4724135092 1.44517843828 1.36654166777 6.88445153526
130 40.6028158531 -17.1452845832 101.8 0.0 22.644251428 21.4941634033 0.920512537956 0.87042451334 6.89695785233
131 41.7669208991 -19.2042063336 109.1 0.0 22.6424051276 21.5006004864 0.768281374648 0.726476733409 6.89892277725
132 42.9586195334 -21.2565558555 106.5 0.0 22.6431700594 21.4984738661 0.821422020569 0.77672582721 6.89689416271
133 44.1820455519 -23.301267645 99.5 0.0 22.6457925092 21.4929204572 0.971677105501 0.918805053495 6.88592190212
134 45.4416722758 -25.3371804628 132.7 0.000152257353099 22.6375769629 21.5191732057 0.338222348616 0.319818591334 6.89950982554
135 46.7423667119 -27.3630201042 123.2 0.000151624521951 22.6405819077 21.5132377356 0.502528368607 0.475184196465 6.88634248012
136 48.0894499851 -29.377379471 126.2 0.000150971978793 22.6387789579 21.5143756111 0.44848218333 0.424078836594 6.89984797405
137 49.4887647972 -31.3786955255 128.7 0.00015030045875 22.6394618922 21.5173391669 0.40656915769 0.384446432427 6.88690793565
138 50.9467504536 -33.3652224394 138.2 0.000149621881913 22.6377754945 21.5241593944 0.250235279277 0.236619179212 6.8861800119
139 52.4705258405 -35.3350002634 133.8 0.000148925488163 22.6375138236 21.5200889102 0.320233256426 0.302808343055 6.89795271452
140 54.0679803058 -37.2858182973 136.4 0.000148214392641 22.6378258402 21.5226579462 0.278753988631 0.263586094584 6.88921278847
141 55.7478717088 -39.2151722447 126.4 0.000147491706124 22.6391104435 21.5148761645 0.445375073738 0.42114079475 6.89572804886
142 57.5199297884 -41.1202141433 124.0 0.000146760972761 22.6400789924 21.5135269567 0.487970566563 0.461418530885 6.89017353574
143 59.3949612573 -42.9976940125 123.0 0.000146011185344 22.6403515762 21.5128279684 0.505826019011 0.478302411187 6.88934322989
144 61.3849503822 -44.8438921831 126.1 0.00014525900587 22.6393994131 21.5148686417 0.450823980235 0.426293208856 6.89316121469
145 63.5031448944 -46.654541449 135.5 0.000144503720594 22.6378598016 21.5219078495 0.293163325544 0.277211373495 6.89064829177
146 65.7641114239 -48.4247385942 136.5 0.000143736045361 22.6368249725 21.5217981323 0.27616171563 0.26113487543 6.9001426546
147 68.1837367613 -50.1488456586 134.5 0.000142965688739 22.6385621956 21.5216967849 0.309950773884 0.2930853632 6.88487070741
148 70.7791407069 -51.8203827603 131.8 0.00014219270374 22.6391703547 21.5198758015 0.35459330339 0.335298750218 6.88365574964
149 73.5684527337 -53.4319165314 140.1 0.000141423301424 22.637438131 21.5254537642 0.22024745455 0.208263087722 6.88618279738
150 76.5703893629 -54.9749519441 139.9 0.000140644908225 22.6363201134 21.5242277861 0.222231540941 0.21013921364 6.89900477575
151 79.8035537023 -56.4398403241 140.0 0.000139704410986 22.6366759519 21.5246486901 0.221035773475 0.209008511698 6.8948500845
152 83.2853692232 -57.8157233627 141.6 0.00013892826308 22.6367429895 21.5260547847 0.196426722705 0.18573851791 6.89098228753
153 87.0305660377 -59.0905412946 144.4 0.000137022991533 22.6369326896 21.5285477951 0.154096723404 0.145711828949 6.88349174132
154 91.0491751985 -60.2511419317 144.4 0.000135157419382 22.6366140205 21.5282464659 0.15377805436 0.145410499705 6.88703094319
155 93.1683404477 -63.418867668 140.4 0.000133730370896 22.6369866701 21.5252796105 0.215151131134 0.203444071526 6.89061194213
156 98.0072209266 -64.3750953888 140.8 0.000131878378839 22.6367626026 21.5254038855 0.208749328535 0.197390611434 6.89232116863
157 103.158311046 -65.1667676749 144.6 0.000130887388511 22.6367328124 21.5285223327 0.150891347602 0.142680867873 6.88533067428
158 108.584559733 -65.7776391057 141.3 0.000128329146884 22.6372076613 21.5262435746 0.20149685204 0.190532765329 6.88640167692
159 114.227820243 -66.1937075805 142.0 0.000126836757529 22.6362573006 21.5259288293 0.189815578703 0.17948710735 6.89560675853
160 120.010590489 -66.4046121222 140.9 0.000124757164759 22.6361248851 21.5248847566 0.206569919568 0.195329791063 6.89921880134
161 125.84159769 -66.4048238049 138.0 0.00012186444225 22.63772361 21.5239392155 0.253328178003 0.239543783449 6.88715334707
162 131.624558815 -66.1943369824 142.2 0.000122084019491 22.635846052 21.5257062589 0.186348070055 0.176208276913 6.89979455313
163 137.268181538 -65.7786700115 138.8 0.000119003020134 22.6366702954 21.5236262039 0.239722964801 0.226678873312 6.89727741957
164 142.694929372 -65.168175272 142.7 0.000119423236023 22.6359244245 21.5261950978 0.178804558888 0.16907523226 6.89795633559
165 147.846613862 -64.3768489578 142.4 0.000117881241131 22.6373390463 21.5272840817 0.184789099768 0.174734135173 6.88281290443
166 152.686142357 -63.4209333886 146.6 0.000118490155411 22.6363198737 21.529754921 0.12065002217 0.11408506946 6.88613580502
167 157.195998265 -62.3175895785 144.9 0.000116569551273 22.6354202247 21.5275260515 0.145078297295 0.137184124183 6.89935144908
168 161.374708586 -61.0838227112 145.7 0.000115811069526 22.6364583767 21.5291582694 0.134160617897 0.126860510561 6.88629319755
169 165.232586926 -59.7357300617 146.4 0.000115013454136 22.6363724684 21.5296433477 0.123667084808 0.116937964092 6.88592764008
170 168.787685569 -58.2880547679 147.7 0.000114641516155 22.6358451305 21.530189279 0.103942653975 0.0982868024828 6.88934980529
171 172.062448579 -56.7539837996 144.1 0.000111821921076 22.6359979287 21.5274181642 0.157678024592 0.149098260111 6.89445082504
172 175.081209637 -55.1451171659 144.8 0.000111238425479 22.6362146442 21.5281956724 0.14737183487 0.13935286306 6.89070724872
173 177.868472457 -53.4715435526 143.2 0.000109399606298 22.6371201122 21.5277390048 0.172405022345 0.163023914922 6.88370470888
174 180.447823649 -51.7419731101 138.5 0.000105430278822 22.6368976248 21.5235855052 0.244648757838 0.231336638231 6.89534283007
175 182.841313099 -49.9638937646 136.2 0.000102776006934 22.6384093809 21.5230363571 0.282523843031 0.267150819177 6.88313221057
176 185.069157207 -48.1437302655 123.1 8.60873310332e-05 22.6406758013 21.5132305747 0.504385536611 0.476940310031 6.88551974091
177 187.149652424 -46.2869941931 143.8 0.000106614386736 22.6370777096 21.5281929454 0.163283279408 0.154398515126 6.88302633367
178 189.099217371 -44.3984193469 136.5 0.000100588844123 22.6374278012 21.5223681592 0.27676454436 0.261704902325 6.8934366514
179 190.93250764 -42.4820805474 124.2 8.54773769834e-05 22.6398709311 21.5135206386 0.48426295191 0.457912659377 6.89204860305
180 192.662566531 -40.5414960235 84.5 0.0 22.6483762698 21.4760560934 1.32909272507 1.25677254866 6.90048777746
181 194.300988687 -38.5797146353 117.1 6.96339887263e-05 22.6405889252 21.5072442795 0.612804449797 0.579459804177 6.9000335495
182 195.858082815 -36.599389643 137.5 9.91678798245e-05 22.6367834267 21.5226213089 0.260269935858 0.246107818106 6.89860210868
183 197.343025799 -34.6028408422 137.1 9.83340200921e-05 22.6371700191 21.522642636 0.266982745156 0.252455362029 6.89510083242
184 198.764004354 -32.592106806 140.0 0.000100254606944 22.6373008843 21.5252396179 0.221660705861 0.209599439519 6.88790347278
185 200.128342786 -30.5689888071 141.6 0.000101107444907 22.6368194017 21.5261270391 0.19650313491 0.185810772283 6.89013301392
186 201.442616811 -28.5350877942 140.0 9.96063200631e-05 22.6368432176 21.5248068543 0.221203039195 0.209166675957 6.89299016658
187 202.712754164 -26.4918356046 138.0 9.77396844307e-05 22.6365970533 21.5228739583 0.25220162129 0.238478526281 6.89967958426
188 203.944123174 -24.4405213762 124.8 8.23282937027e-05 22.640144 21.5143482801 0.474071073234 0.448275353342 6.88770319086
189 205.141610534 -22.3823140673 89.5 0.0 22.6485386724 21.4830021466 1.20442349583 1.13888697001 6.88351396733
190 206.309689652 -20.3182816774 79.3 0.0 22.6510786266 21.4711068691 1.46971268997 1.38974093254 6.88708961135
191 207.452480793 -18.2494078234 64.4 0.0 22.6546437244 21.4498866661 1.92521438763 1.82045732929 6.90142802173
192 208.573804186 -16.1766061215 35.9 0.0 22.6688455386 21.3942677094 3.20837329566 3.03379546648 6.88992421035
208 226.139325365 16.8908054908 132.6 9.86680488368e-05 22.6378296683 21.5193230865 0.340112047978 0.321605466124 6.89690427862
209 227.365928587 18.9110482211 139.6 0.000105430606076 22.6374131877 21.5250077367 0.227986096255 0.215580645237 6.88744089938
210 228.627915467 20.9200254641 143.6 0.000108835945287 22.6360311924 21.5270389233 0.16525899291 0.156266723752 6.89503795708
211 229.929600087 22.9164070923 148.5 0.000112337835773 22.6358331279 21.5308161849 0.0922008596361 0.0871839166433 6.88799347492
212 231.275633346 24.8987319229 147.9 0.000112908856065 22.6360800029 21.5305712586 0.101239132946 0.0957303886609 6.88636738847
213 232.671045895 26.8653879491 147.5 0.000113630213415 22.6358877285 21.5300694551 0.106927626943 0.101109353547 6.88925007582
214 234.121293527 28.8145898136 144.7 0.000113265767084 22.6363525327 21.5282444298 0.149009877099 0.140901774184 6.88936505607
215 235.632304593 30.7443532316 142.2 0.00011295509428 22.63627257 21.5261095687 0.186774588041 0.176611586694 6.89504977978
216 237.210528435 32.652465884 140.8 0.000113364248454 22.6368905196 21.5255248421 0.208877245523 0.197511568051 6.89089923999
217 238.862983317 34.5364543996 136.4 0.000111813668833 22.6374383253 21.5222915172 0.278366473708 0.263219665585 6.89352049201
218 240.597301382 36.3935470398 144.0 0.000117463858698 22.6369230203 21.5282108938 0.160110559789 0.151398433306 6.88436189052
219 242.42176698 38.2206317814 142.0 0.000117797304554 22.6363689711 21.5260344234 0.189927249216 0.179592701513 6.89436488587
220 244.34534305 40.0142096453 143.1 0.000119663190179 22.6357027056 21.5263161833 0.172504536808 0.163118014485 6.89965254372
221 246.37767803 41.7703433896 142.5 0.000120858955477 22.6364659526 21.5265414419 0.18239163084 0.17246712018 6.89231990176
222 248.529082986 43.4846021171 140.2 0.00012136675503 22.6365171175 21.5246671733 0.217777049318 0.205927105121 6.89622439267
223 250.810465095 45.1520030143 135.0 0.000120435225173 22.6380851662 21.5216841422 0.301416323744 0.285015299726 6.88915550793
224 253.233199575 46.7669524158 138.7 0.000124025422493 22.6367546907 21.523620849 0.241372385323 0.2282385436 6.89653649945
225 255.808917674 48.3231897611 141.8 0.000126878933848 22.6373931629 21.5268363504 0.194012008701 0.1834551962 6.8833715503
226 258.549184405 49.8137398829 136.7 0.000126940903072 22.6381006855 21.5231774264 0.274258112665 0.259334853576 6.88555749795
227 261.465037152 51.2308813315 136.7 0.000128922174782 22.6372277927 21.5223520305 0.273385219891 0.258509457683 6.89525950051
228 264.566358015 52.5661413258 140.0 0.000131829808104 22.6367421092 21.5247112476 0.221101930812 0.209071069203 6.89411439037
229 267.861060802 53.8103306494 139.2 0.000133632867036 22.6372843604 21.5245468753 0.234088184033 0.221350698946 6.88965970218
230 271.35409276 54.9536342542 148.2 0.000136664995096 22.6353946875 21.5301626596 0.09615366932 0.0909216413386 6.8934241289
231 275.046284317 55.9857741148 146.1 0.00013842125856 22.6365974086 21.5296136753 0.12834632894 0.12136259562 6.88399437281
232 278.933128933 56.896258701 143.8 0.000139416143027 22.636449743 21.5275991484 0.16265531281 0.153804718195 6.89000186405
233 283.003635457 57.6747266349 144.5 0.000140310966802 22.6363254342 21.5280553801 0.151986198723 0.143716144651 6.89004692254
234 287.239454292 58.311379532 142.1 0.000141141253453 22.6363144909 21.5260660873 0.188344101254 0.178095697684 6.89477709625
235 291.61451345 58.7974809923 140.1 0.000141915265024 22.6366597597 21.5247177465 0.219469083231 0.20752707007 6.89483399372
236 296.095383273 59.1258780002 144.1 0.000142685419698 22.6368822093 21.5282543283 0.158562305262 0.149934424249 6.88462420875
237 300.642498249 59.291483232 146.3 0.000143460457875 22.6360700128 21.5292766139 0.124848382156 0.118054983282 6.88947601661
238 305.212204365 59.2916491535 147.9 0.000144233664164 22.6363367203 21.5308140072 0.1014958503 0.0959731372045 6.88351646389
239 309.759409057 59.1263730839 144.5 0.0001450004781 22.6362794889 21.5280119349 0.151940253461 0.143672699417 6.89055754148
240 314.240452646 58.7982974067 144.1 0.000145759216367 22.636502376 21.5278951629 0.158182471888 0.14957525882 6.88884355432
241 318.615759144 58.3125048912 143.3 0.000146515004887 22.6367250163 21.5274478902 0.170494064298 0.161216938199 6.88790119173
242 322.851885108 57.6761448776 141.0 0.000147261984001 22.6364273324 21.5252545756 0.205331769157 0.194159012368 6.89565910498
243 326.922743196 56.8979511171 140.0 0.000148003050932 22.6362772027 21.5242716381 0.220637024287 0.208631459726 6.89928584665
244 330.809968513 55.9877203841 140.5 0.000148716407018 22.6373900452 21.5257451639 0.214008423965 0.2023635427 6.88593451325
245 334.502555933 54.9558133896 136.3 0.00014943282321 22.6381435729 21.5228717331 0.280664293747 0.265392453903 6.88588342195
246 337.995987037 53.8127217781 134.7 0.00015013940508 22.6377166484 21.5210728139 0.30587866975 0.289234835247 6.89386115206
247 341.291082795 52.5687242819 139.9 0.000150807423783 22.6375798682 21.5254189936 0.223491295706 0.211330421129 6.88500043978
248 344.39278341 51.2336370645 126.4 0.000151478379938 22.6397157495 21.5154485339 0.445980379768 0.421713164147 6.88899762668
249 347.308997811 49.816650706 123.5 0.000152130858698 22.6408105412 21.513741298 0.497475753203 0.470406509988 6.88314261225
250 350.049605028 48.3262394752 122.4 0.000152776269229 22.6404176044 21.5123126191 0.516510515399 0.488405530032 6.88993692137
251 352.625640841 46.7701263193 111.2 0.0 22.6427876081 21.503214871 0.727263671905 0.687690934762 6.88953515265
252 355.048669698 45.1552878849 104.5 0.0 22.6433604695 21.49641391 0.862779017314 0.815832457788 6.89986299874
253 357.330323087 43.4879861147 116.8 0.000154507635305 22.6403844942 21.5067478766 0.618170280345 0.584533662762 6.90300446691
254 359.481976979 41.7738159537 107.1 0.0 22.6433633447 21.4993204378 0.809415990561 0.765373083606 6.89323493251
255 1.51453964065 40.0177613791 95.3 0.0 22.6454106645 21.4874635455 1.06494616129 1.00699904232 6.90166066665
256 3.43832341284 38.2242543331 91.3 0.0 22.6463121409 21.4832495241 1.15895825326 1.09589563638 6.90301535542
257 5.2629780958 36.3972329888 43.4 0.0 22.6609531059 21.40922168 2.78850445837 2.63677303246 6.9311218795
258 6.99746799919 34.540197149 86.2 0.0 22.64760994 21.477684984 1.28507361084 1.21514865491 6.90377071841
259 8.65007881013 32.6562595631 103.7 0.0 22.6440812624 21.4961874528 0.88018748045 0.832293670893 6.8939011005
260 10.2284439408 30.7481926067 91.9 0.0 22.6462084162 21.4839253985 1.14463085927 1.08234784161 6.90243250377
261 11.739582839 28.8184702093 82.1 0.0 22.6497004056 21.4739036673 1.39298462003 1.31718788174 6.89332555663
262 13.1899459393 26.8693051778 74.5 0.0 22.651423665 21.4640555437 1.60564230129 1.51827417995 6.89955528389
263 14.5854625808 24.9026822278 88.0 0.0 22.6484978922 21.4809665225 1.24108453147 1.17355316172 6.88843044671
264 15.931589466 22.9203870733 83.6 0.0 22.6490215636 21.4754010506 1.35299017638 1.27936966339 6.89612191251
265 17.2333580395 20.9240320589 55.0 0.0 22.6578311808 21.434257859 2.27101773337 2.1474444115 6.90627031152
266 18.4954199184 18.9150786439 17.6 0.0 22.6784517296 21.319124534 4.76588839054 4.5065611949 6.9523658098
267 19.7220898193 16.8948571996 47.7 0.0 22.6586112735 21.4181697729 2.5810193783 2.4405778777 6.93361550238
283 37.2878080881 -16.1724563375 65.7 0.0 22.6530852795 21.4507744182 1.88025843173 1.77794757041 6.91365360125
