# r frac rho dNdR
23.4 0.445838208629 0.184849821805 567.071603395
23.5 0.445613586956 0.182235649936 563.556356641
23.6 0.445393611046 0.179669314192 560.082190314
23.7 0.445196283998 0.177149742066 556.671017804
23.8 0.444992469886 0.174675889478 553.285646196
23.9 0.444785396493 0.172246739913 549.92972695
24.0 0.444570511157 0.169861303573 546.5972624
24.1 0.44437957279 0.167518616575 543.326783259
24.2 0.444160736539 0.165217740166 540.05431228
24.3 0.443800147108 0.162957759968 536.642296264
24.4 0.443523864841 0.160737785246 533.364970956
24.5 0.443339864539 0.158556948206 530.229754701
24.6 0.443126182626 0.156414403313 527.089338878
24.7 0.442951249954 0.154309326633 524.024845018
24.8 0.442757780933 0.152240915194 520.967719158
24.9 0.442545287005 0.150208386374 517.917348764
25.0 0.442379030463 0.148210977307 514.949670832
25.1 0.441939593079 0.146247944305 511.693604273
25.2 0.441749329205 0.144318562302 508.755407216
25.3 0.441570367237 0.142422124321 505.857608893
25.4 0.441392555597 0.140557940946 502.98807403
25.5 0.441191226246 0.138725339826 500.118464946
25.6 0.441022819127 0.136923665186 497.312495582
25.7 0.44083804526 0.135152277352 494.51394933
25.8 0.440663968197 0.133410552299 491.752978416
25.9 0.440488435768 0.131697881208 489.015574929
26.0 0.440297672494 0.130013670041 486.286224916
26.1 0.440055604018 0.128357339122 483.52523002
26.2 0.43963281312 0.126728322743 480.591663694
26.3 0.439306755188 0.125126068769 477.78998528
26.4 0.439139806448 0.123550038268 475.185749688
26.5 0.438986602548 0.121999705145 472.619524746
26.6 0.438811788455 0.120474555788 470.052922383
26.7 0.438640179489 0.118974088728 467.512453899
26.8 0.438472463168 0.117497814308 464.998513059
26.9 0.43831787778 0.116045254359 462.520507512
27.0 0.438152812313 0.114615941894 460.053165845
27.1 0.437987605596 0.113209420802 457.607185247
27.2 0.437765448939 0.11182524556 455.123241674
27.3 0.437599402409 0.110462980946 452.718912029
27.4 0.437424105554 0.109122201764 450.325792823
27.5 0.437268278405 0.10780249258 447.973193617
27.6 0.436972493435 0.106503447464 445.498036131
27.7 0.43663645644 0.105224669737 443.003306019
27.8 0.436350938004 0.103965771726 440.580986867
27.9 0.43619531706 0.102726374534 438.309849841
28.0 0.436036356603 0.101506107805 436.054531609
28.1 0.43576541536 0.100304609506 433.706723416
28.2 0.435515004275 0.0991215257089 431.399046335
28.3 0.435055203075 0.0979565103809 428.904307031
28.4 0.43476626727 0.0968092251832 426.598308357
28.5 0.434639615731 0.0956793392725 424.470057047
28.6 0.434465623058 0.0945665291096 422.313338319
28.7 0.434332491942 0.093470478273 420.213927097
28.8 0.434199595187 0.0923908772789 418.131941165
28.9 0.434038884036 0.0913274234052 416.040292385
29.0 0.433907324567 0.0902798205213 413.99350543
29.1 0.433757501406 0.0892477789224 411.945968819
29.2 0.433632775918 0.0882310151687 409.938722882
29.3 0.433493888282 0.087229251929 407.934307818
29.4 0.433342804081 0.0862422178287 405.934562936
29.5 0.433209785916 0.0852696473027 403.967680867
29.6 0.433061575079 0.0843112804512 402.002378199
29.7 0.432934984132 0.0833668629006 400.072687084
29.8 0.43280828927 0.082436145668 398.158177719
29.9 0.43266277091 0.0815188850292 396.241536451
30.0 0.432500991657 0.0806148423907 394.325161871
30.1 0.432192966582 0.0797237841649 392.291099651
30.2 0.432026878411 0.078845481649 390.401365125
30.3 0.43192645536 0.0779797109071 388.585460764
30.4 0.431794555167 0.0771262526557 386.755433389
30.5 0.431647169129 0.0762848921518 384.925760355
30.6 0.431539919333 0.0754554190849 383.145852365
30.7 0.431401080715 0.0746376274709 381.351684962
30.8 0.431265708386 0.0738313155498 379.574327268
30.9 0.431167191002 0.0730362856857 377.84284972
31.0 0.431016071067 0.0722523442692 376.078631682
31.1 0.430907702487 0.071479301623 374.364966254
31.2 0.430688140077 0.0707169719098 372.568060292
31.3 0.43048257646 0.0699651730424 370.79684485
31.4 0.430376571572 0.0692237265963 369.124402683
31.5 0.430235973583 0.068492457725 367.434932153
31.6 0.430127364057 0.067771195077 365.785298005
31.7 0.430006312394 0.067059770715 364.137397206
31.8 0.429890061727 0.0663580200377 362.505773972
31.9 0.429770237508 0.0656657817032 360.883216671
32.0 0.429638810584 0.0649828975545 359.262922706
32.1 0.429548373527 0.0643092125468 357.688682929
32.2 0.429410673046 0.0636445746771 356.086763738
32.3 0.429291486282 0.0629888349151 354.511852555
32.4 0.429193633516 0.0623418471362 352.965957924
32.5 0.429070364623 0.0617034680562 351.410456132
32.6 0.428958734505 0.0610735571672 349.875712054
32.7 0.428837449854 0.0604519766761 348.344197086
32.8 0.428592505127 0.0598385914434 346.723665782
32.9 0.428412970718 0.0592332689249 345.167559524
33.0 0.428290644179 0.0586358791134 343.668535418
33.1 0.42819399536 0.0580462944835 342.200724887
33.2 0.428069308919 0.0574643899363 340.721017027
33.3 0.427831877194 0.0568900427461 339.162424597
33.4 0.427636665564 0.0563231325091 337.64827323
33.5 0.42753864397 0.0557635410916 336.221280661
33.6 0.427432877805 0.0552111525819 334.798232863
33.7 0.427323384104 0.0546658532407 333.382236628
33.8 0.427228947857 0.0541275314553 331.987825126
33.9 0.427116631255 0.0535960776929 330.58926806
34.0 0.426850502341 0.0530713844563 329.081836307
34.1 0.426710320104 0.0525533462398 327.681665759
34.2 0.426604871791 0.0520418594873 326.317746129
34.3 0.426497226162 0.0515368225498 324.961532466
34.4 0.426405944631 0.0510381356457 323.627040443
34.5 0.426297215143 0.0505457008208 322.28847256
34.6 0.426207305709 0.0500594219096 320.973206931
34.7 0.42589254446 0.0495792044978 319.498192322
34.8 0.425779514677 0.0491049558852 318.184075124
34.9 0.425698984582 0.0486365850503 316.903040603
35.0 0.425590847615 0.0481740026146 315.610152021
35.1 0.425491676289 0.0477171208087 314.332579538
35.2 0.425394782904 0.0472658534389 313.065243063
35.3 0.425306144716 0.0468201158543 311.812424509
35.4 0.425207799481 0.0463798249151 310.560855924
35.5 0.424969116232 0.0459448989615 309.215489354
35.6 0.424797890614 0.045515257783 307.928026254
35.7 0.424703163871 0.045090822589 306.704360674
35.8 0.42461440288 0.0446715159798 305.493046611
35.9 0.424524010923 0.0442572619179 304.288515693
36.0 0.424424398449 0.0438479857008 303.085287232
36.1 0.424324521534 0.0434436139336 301.889733241
36.2 0.424094053861 0.0430440745025 300.60940421
36.3 0.423772555284 0.0426492965494 299.273190509
36.4 0.423441492007 0.0422592104462 297.939044863
36.5 0.423358260006 0.0418737477707 296.787402757
36.6 0.423267331372 0.0414928412816 295.637798527
36.7 0.423181042441 0.041116424896 294.498808458
36.8 0.423080055235 0.0407444336657 293.356921438
36.9 0.422951570611 0.0403768037547 292.203339741
37.0 0.422708975938 0.0400134724177 290.978582341
37.1 0.422626870826 0.0396543779779 289.871776006
37.2 0.422539390229 0.0392994598068 288.768306434
37.3 0.422437240278 0.0389486583028 287.661821538
37.4 0.422281767118 0.0386019148717 286.526138824
37.5 0.422070375611 0.0382591719067 285.35982902
37.6 0.421994428069 0.0379203727695 284.292150363
37.7 0.421766852654 0.0375854617712 283.129354999
37.8 0.421622055098 0.037254384154 282.029263344
37.9 0.421481475437 0.0369270860735 280.938859054
38.0 0.421362002407 0.0366035145807 279.869269211
38.1 0.421276924336 0.0362836176051 278.829081221
38.2 0.421208760496 0.0359673439375 277.806468033
38.3 0.421109224659 0.0356546432142 276.769520872
38.4 0.421034351422 0.0353454659001 275.755100395
38.5 0.420955479934 0.0350397632737 274.744276517
38.6 0.42087076994 0.0347374874111 273.735825669
38.7 0.420791915871 0.0344385911711 272.737313664
38.8 0.420714321911 0.0341430281806 271.745679662
38.9 0.420633975405 0.03385075282 270.758280148
39.0 0.420475839352 0.0335617202091 269.726947056
39.1 0.420381880068 0.0332758861932 268.742898725
39.2 0.420302933469 0.0329932073295 267.774338644
39.3 0.420223344581 0.0327136408742 266.811178754
39.4 0.420138012693 0.0324371447691 265.85014628
39.5 0.419861357601 0.032163677629 264.774198218
39.6 0.41979727067 0.0318931987296 263.838351973
39.7 0.419704872694 0.0316256679946 262.890320741
39.8 0.419637136073 0.0313610459847 261.963305532
39.9 0.419571385157 0.0310992938851 261.042996091
40.0 0.419483015052 0.0308403734945 260.114077163
40.1 0.419413695146 0.030584247214 259.202396238
40.2 0.419326751901 0.0303308780356 258.285200951
40.3 0.41927029416 0.0300802295322 257.392089428
40.4 0.419183558611 0.0298322658464 256.485651788
40.5 0.419113935979 0.0295869516808 255.594929919
40.6 0.419042358839 0.0293442522872 254.708187142
40.7 0.418943979115 0.0291041334574 253.810338883
40.8 0.418790824759 0.0288665615134 252.884612178
40.9 0.418733226007 0.0286315032973 252.021768228
41.0 0.418654599619 0.0283989261629 251.151260998
41.1 0.418479015846 0.0281687979659 250.22777163
41.2 0.418321625819 0.0279410870554 249.320455269
41.3 0.418236474528 0.0277157622649 248.461269495
41.4 0.418179840843 0.0274927929039 247.623866128
41.5 0.418099062812 0.0272721487493 246.77695918
41.6 0.418022309281 0.0270538000376 245.937220841
41.7 0.417963434911 0.0268377174562 245.112714736
41.8 0.41789431116 0.0266238721361 244.286859038
41.9 0.417730024033 0.0264122356438 243.41019497
42.0 0.417668340192 0.0262027799739 242.598086655
42.1 0.417543958881 0.0259954775415 241.754218021
42.2 0.417358129408 0.025790301175 240.87961976
42.3 0.417289287045 0.0255872241088 240.077249621
42.4 0.417219194849 0.0253862199767 239.278620837
42.5 0.417147056724 0.0251872628045 238.483249935
42.6 0.41709602958 0.0249903270036 237.704310343
42.7 0.417016075961 0.0247953873643 236.913227284
42.8 0.416953485538 0.0246024190492 236.136337082
42.9 0.41686946713 0.0244113975871 235.351613286
43.0 0.416668037626 0.0242222988665 234.505115461
43.1 0.416619277885 0.0240350991298 233.748958149
43.2 0.416535331852 0.023849774967 232.977236143
43.3 0.41649847529 0.0236663033099 232.235976544
43.4 0.416402514962 0.0234846614264 231.465874084
43.5 0.416352053604 0.0233048269148 230.725167957
43.6 0.416290830816 0.0231267776985 229.982512205
43.7 0.416103021242 0.0229504920201 229.174138587
43.8 0.415953435553 0.0227759484362 228.391150183
43.9 0.41591580572 0.0226031258126 227.673682313
44.0 0.415775298098 0.0224320033186 226.903900302
44.1 0.415587084566 0.0222625604221 226.112304574
44.2 0.415526458053 0.0220947768849 225.394183853
44.3 0.415463346785 0.0219286327575 224.678536407
44.4 0.415398031999 0.0217641083748 223.965497252
44.5 0.415339584012 0.0216011843508 223.259924172
44.6 0.415279239784 0.0214398415746 222.557059272
44.7 0.41521451454 0.0212800612056 221.855556143
44.8 0.415152028888 0.0211218246689 221.15893503
44.9 0.414967236023 0.0209651136515 220.401007366
45.0 0.414842063199 0.0208099100977 219.67866522
45.1 0.414783009635 0.0206561962048 218.995028775
45.2 0.414735701787 0.0205039544192 218.321136687
45.3 0.414568288642 0.0203531674325 217.587705297
45.4 0.414510108379 0.0202038181773 216.915280642
45.5 0.414444938115 0.0200558898232 216.242688485
45.6 0.414377000558 0.0199093657736 215.57213221
45.7 0.414333902028 0.0197642296612 214.917918603
45.8 0.4141809184 0.0196204653448 214.210231358
45.9 0.414056756404 0.0194780569058 213.52107194
46.0 0.41400345239 0.0193369886441 212.871897945
46.1 0.413931937345 0.0191972450752 212.216701574
46.2 0.413877299701 0.0190588109264 211.573477185
46.3 0.413765113729 0.0189216711338 210.904189446
46.4 0.41351347846 0.0187858108385 210.167442802
46.5 0.4133423527 0.0186512153842 209.475296711
46.6 0.41327732534 0.0185178703129 208.840302602
46.7 0.413210346818 0.0183857613627 208.207529871
46.8 0.413177553248 0.0182548744646 207.5951201
46.9 0.413105067395 0.0181251957389 206.965890823
47.0 0.413056089762 0.0179967114929 206.351563498
47.1 0.41301350864 0.0178694082178 205.743491234
47.2 0.412943402519 0.0177432725857 205.124775033
47.3 0.412884905073 0.0176182914469 204.514893775
47.4 0.412842022488 0.0174944518272 203.915755695
47.5 0.412783705107 0.0173717409252 203.311981021
47.6 0.412730803054 0.0172501461093 202.713853686
47.7 0.412675805429 0.0171296549158 202.117651671
47.8 0.412617431861 0.0170102550456 201.522737602
47.9 0.412473993549 0.0168919343621 200.889319474
48.0 0.412412533379 0.0167746808887 200.298852443
48.1 0.411997674852 0.016658482806 199.540118934
48.2 0.411951476304 0.0165433284501 198.963263732
48.3 0.411897784297 0.0164292063094 198.385608815
48.4 0.411835506596 0.016316105023 197.806640119
48.5 0.411793817334 0.0162040133782 197.240346197
48.6 0.41172271537 0.0160929203079 196.662742667
48.7 0.411678339838 0.0159828148891 196.1006682
48.8 0.411453819708 0.0158736863402 195.455727385
48.9 0.411393980202 0.015765524019 194.891960917
49.0 0.411350204902 0.0156583174207 194.338494831
49.1 0.411304655709 0.0155520561759 193.786844075
49.2 0.411250998114 0.0154467300485 193.234021056
49.3 0.41120041453 0.0153423289335 192.685278918
49.4 0.411152900891 0.0152388428557 192.140586149
49.5 0.411088479642 0.0151362619669 191.590602745
49.6 0.411055721639 0.0150345765449 191.057950723
49.7 0.411001440986 0.0149337769908 190.517839388
49.8 0.410951289537 0.014833853828 189.982191157
49.9 0.410899128352 0.0147347976999 189.448143114
50.0 0.410856098367 0.0146365993681 188.920808644
50.1 0.410785053015 0.014539249711 188.383102112
50.2 0.410576925832 0.014442739722 187.785226227
50.3 0.41053637258 0.0143470605076 187.266634135
50.4 0.410469946006 0.014252203286 186.738690676
50.5 0.410438177355 0.0141581593853 186.228938454
50.6 0.410375001343 0.0140649202421 185.707339675
50.7 0.410113378138 0.0139724773998 185.098600431
50.8 0.409938261007 0.0138808225072 184.531683568
50.9 0.409882475185 0.0137899473167 184.020999762
51.0 0.409856568679 0.0136998436832 183.526054398
51.1 0.409800397326 0.0136105035621 183.019865975
51.2 0.409617968008 0.0135219190086 182.45976667
51.3 0.409529110723 0.0134340821756 181.943846979
51.4 0.409464859757 0.0133469853125 181.441204856
51.5 0.40943257989 0.0132606207643 180.954994735
51.6 0.409384743008 0.0131749809693 180.464140378
51.7 0.409344131633 0.0130900584588 179.978697697
51.8 0.409182778326 0.0130058458549 179.44250892
51.9 0.409053047118 0.01292233587 178.922614913
52.0 0.409036986794 0.0128395213049 178.454689096
52.1 0.408980491698 0.0127573950479 177.971273261
52.2 0.408931944322 0.0126759500734 177.493489404
52.3 0.408876243375 0.012595179441 177.014759246
52.4 0.408852489084 0.0125150762937 176.551977183
52.5 0.408803250337 0.0124356338576 176.080287078
52.6 0.408749260639 0.0123568454398 175.608667268
52.7 0.408711649594 0.012278704428 175.146174625
52.8 0.408670212094 0.0122012042892 174.684105779
52.9 0.408619213698 0.0121243385684 174.220015181
53.0 0.408591169445 0.0120481008875 173.767748929
53.1 0.408534636493 0.0119724849446 173.305397456
53.2 0.408493914918 0.0118974845126 172.851784796
53.3 0.408419095139 0.0118230934385 172.385781768
53.4 0.408248141092 0.0117493056421 171.881365603
53.5 0.408199931904 0.0116761151149 171.430749561
53.6 0.40815618426 0.0116035159196 170.983981995
53.7 0.408095151984 0.0115315021886 170.53194944
53.8 0.407957494346 0.0114600681236 170.049958521
53.9 0.407933113416 0.0113892079941 169.617195696
54.0 0.407890353464 0.0113189161368 169.17869099
54.1 0.407837550604 0.0112491869546 168.737938371
54.2 0.407804189124 0.0111800149157 168.307125494
54.3 0.407763383578 0.011111394553 167.875112494
54.4 0.407716682607 0.0110433204627 167.442546546
54.5 0.407500376383 0.0109757873039 166.942366349
54.6 0.407297593234 0.0109087897973 166.44991074
54.7 0.407265869032 0.0108423227251 166.02934793
54.8 0.407224424885 0.0107763809293 165.606635592
54.9 0.407047690077 0.0107109593117 165.130850226
55.0 0.406968550392 0.0106460528325 164.696628688
55.1 0.406923668918 0.0105816565099 164.278100694
55.2 0.406881489273 0.0105177654191 163.862445607
55.3 0.406846218732 0.0104543746917 163.451334996
55.4 0.406621610403 0.0103914795149 162.966086078
55.5 0.406594023161 0.0103290751308 162.561709233
55.6 0.406536653261 0.0102671568354 162.147161669
55.7 0.406512486659 0.0102057199786 161.74758037
55.8 0.406469400774 0.0101447599625 161.342170344
55.9 0.406430958723 0.0100842722416 160.940306152
56.0 0.406296880579 0.0100242523216 160.5023501
56.1 0.406213425994 0.00996469575893 160.086202786
56.2 0.406175086134 0.00990559816005 159.689544607
56.3 0.406134527597 0.00984695518076 159.293673455
56.4 0.406083184125 0.00978876252562 158.895233829
56.5 0.40606354506 0.00973101594728 158.510832089
56.6 0.406017668136 0.00967371124586 158.117805738
56.7 0.405935585387 0.00961684426836 157.712345092
56.8 0.40576118171 0.00956041090803 157.272789876
56.9 0.405724423495 0.00950440710379 156.888307856
57.0 0.405692947144 0.00944882883964 156.507449868
