# R appU appV SNR contamination
130.5 22.2630525584 21.1630525584 7.83882857709 0.0185864804072
130.6 22.2647158847 21.1647158847 7.81906664928 0.0215725568785
130.7 22.2663779379 21.1663779379 7.79936063181 0.0209449006307
130.8 22.2680387199 21.1680387199 7.77971037737 0.0222274491356
130.9 22.2696982328 21.1696982328 7.76011573877 0.0239206534422
131.0 22.2713564783 21.1713564783 7.74057656894 0.0272993555946
131.1 22.2730134585 21.1730134585 7.72109272091 0.0227569041128
131.2 22.2746691752 21.1746691752 7.70166404783 0.0210238745694
131.3 22.2763236304 21.1763236304 7.68229040297 0.0205292512163
131.4 22.2779768261 21.1779768261 7.66297163975 0.0271998140184
131.5 22.2796287641 21.1796287641 7.64370761168 0.0196171679943
131.6 22.2812794464 21.1812794464 7.62449817244 0.0279394644936
131.7 22.2829288748 21.1829288748 7.60534317582 0.0271878646441
131.8 22.2845770513 21.1845770513 7.58624247576 0.0299100362192
131.9 22.2862239777 21.1862239777 7.56719592635 0.0294805802527
132.0 22.287869656 21.187869656 7.54820338182 0.0282920013971
132.1 22.2895140881 21.1895140881 7.52926469654 0.0261189599905
132.2 22.2911572757 21.1911572757 7.51037972503 0.0321403343537
132.3 22.2927992209 21.1927992209 7.491548322 0.0297306750612
132.4 22.2944399255 21.1944399255 7.47277034227 0.027397260274
132.5 22.2960793914 21.1960793914 7.45404564086 0.0336973112598
132.6 22.2977176203 21.1977176203 7.43537407294 0.033118782914
132.7 22.2993546143 21.1993546143 7.41675549383 0.0355971896956
132.8 22.3009903752 21.2009903752 7.39818975905 0.0321247194992
132.9 22.3026249047 21.2026249047 7.37967672429 0.0356600023384
133.0 22.3042582048 21.2042582048 7.36121624538 0.0341600374357
133.1 22.3058902774 21.2058902774 7.34280817838 0.0376872659176
133.2 22.3075211242 21.2075211242 7.32445237949 0.0307947412057
133.3 22.3091507471 21.2091507471 7.30614870512 0.0337988499002
133.4 22.3107791479 21.2107791479 7.28789701185 0.0341730814089
133.5 22.3124063285 21.2124063285 7.26969715646 0.0365211284092
133.6 22.3140322907 21.2140322907 7.25154899591 0.0390414962011
133.7 22.3156570363 21.2156570363 7.23345238737 0.0346753548988
133.8 22.3172805672 21.2172805672 7.2154071882 0.0367595410911
133.9 22.3189028851 21.2189028851 7.19741325594 0.0405912717034
134.0 22.3205239918 21.2205239918 7.17947044837 0.0346036941782
134.1 22.3221438893 21.2221438893 7.16157862344 0.0382218040692
134.2 22.3237625792 21.2237625792 7.14373763933 0.0408523663763
134.3 22.3253800633 21.2253800633 7.1259473544 0.0416961130742
134.4 22.3269963436 21.2269963436 7.10820762725 0.0416814263786
134.5 22.3286114217 21.2286114217 7.09051831669 0.0397022332506
134.6 22.3302252994 21.2302252994 7.07287928171 0.0415590514205
134.7 22.3318379786 21.2318379786 7.05529038157 0.0412334593573
134.8 22.333449461 21.233449461 7.0377514757 0.0483737433471
134.9 22.3350597484 21.2350597484 7.02026242379 0.0428638718794
135.0 22.3366688425 21.2366688425 7.00282308573 0.0541992757855
