# r frac rho dNdR
23.4 0.445341036864 0.184849821805 566.439239491
23.5 0.445117458147 0.182235649936 562.928914947
23.6 0.444898515274 0.179669314192 559.459607687
23.7 0.444702701789 0.177149742066 556.053845288
23.8 0.444499414092 0.174675889478 552.672600556
23.9 0.444293344786 0.172246739913 549.321357467
24.0 0.44407994148 0.169861303573 545.994109389
24.1 0.443841429408 0.167518616575 542.668814868
24.2 0.443349105013 0.165217740166 539.067450837
24.3 0.443002032888 0.162957759968 535.677218064
24.4 0.442794152208 0.160737785246 532.487446232
24.5 0.442611573498 0.158556948206 529.358726375
24.6 0.442399786227 0.156414403313 526.225305534
24.7 0.442225766467 0.154309326633 523.166575916
24.8 0.442034164063 0.152240915194 520.116280636
24.9 0.441822569038 0.150208386374 517.071541151
25.0 0.441657662786 0.148210977307 514.109965461
25.1 0.441456250106 0.146247944305 511.133972342
25.2 0.441271649017 0.144318562302 508.205270832
25.3 0.441093085312 0.142422124321 505.31084056
25.4 0.440916620334 0.140557940946 502.445722877
25.5 0.44071614536 0.138725339826 499.579930385
25.6 0.440440260936 0.136923665186 496.655582934
25.7 0.440064542465 0.135152277352 493.646265776
25.8 0.439720750371 0.133410552299 490.700407276
25.9 0.439546861712 0.131697881208 487.970270805
26.0 0.439329258437 0.130013670041 485.216661197
26.1 0.439031756256 0.128357339122 482.400244405
26.2 0.438490025242 0.126728322743 479.34240679
26.3 0.438073890194 0.125126068769 476.44912143
26.4 0.437908635411 0.123550038268 473.853520354
26.5 0.437756184808 0.121999705145 471.294838653
26.6 0.437583634584 0.120474555788 468.737330297
26.7 0.437414435378 0.118974088728 466.206028579
26.8 0.437247439546 0.117497814308 463.699379794
26.9 0.437094163683 0.116045254359 461.229223505
27.0 0.436931914327 0.114615941894 458.771243265
27.1 0.43676754266 0.113209420802 456.332469801
27.2 0.436597680319 0.11182524556 453.909169981
27.3 0.436460224881 0.110462980946 451.540374746
27.4 0.4362876053 0.109122201764 449.15577185
27.5 0.436132627207 0.10780249258 446.809740151
27.6 0.435971995939 0.106503447464 444.478018449
27.7 0.435827120756 0.105224669737 442.182168941
27.8 0.435675977096 0.103965771726 439.899482791
27.9 0.435502613392 0.102726374534 437.613788172
28.0 0.435133707623 0.101506107805 435.151845005
28.1 0.434982722692 0.100304609506 432.927728433
28.2 0.434839633891 0.0991215257089 430.730058729
28.3 0.43469350195 0.0979565103809 428.547719707
28.4 0.434538879973 0.0968092251832 426.375192988
28.5 0.434412119129 0.0956793392725 424.247883337
28.6 0.434238919055 0.0945665291096 422.092975374
28.7 0.43410612687 0.093470478273 419.994920327
28.8 0.433973566441 0.0923908772789 417.914276664
28.9 0.433813189041 0.0913274234052 415.823956441
29.0 0.433681960777 0.0902798205213 413.778484526
29.1 0.433532466304 0.0892477789224 411.732249626
29.2 0.433408067016 0.0882310151687 409.72629226
29.3 0.433269503118 0.087229251929 407.723152808
29.4 0.432968245921 0.0862422178287 405.583694982
29.5 0.432819948297 0.0852696473027 403.604157687
29.6 0.432672414735 0.0843112804512 401.641128454
29.7 0.432546179443 0.0833668629006 399.713394944
29.8 0.432419516802 0.082436145668 397.800529908
29.9 0.432274667667 0.0815188850292 395.886103453
30.0 0.432150496689 0.0806148423907 394.005604257
30.1 0.432027437267 0.0797237841649 392.140852696
30.2 0.431861709697 0.078845481649 390.252110311
30.3 0.431761008018 0.0779797109071 388.436614981
30.4 0.431629467719 0.0771262526557 386.60756569
30.5 0.431362376715 0.0762848921518 384.671793819
30.6 0.431159355659 0.0754554190849 382.807966142
30.7 0.431020827493 0.0746376274709 381.01554717
30.8 0.430885334829 0.0738313155498 379.239545174
30.9 0.430787549905 0.0730362856857 377.510160507
31.0 0.430498142746 0.0722523442692 375.626718663
31.1 0.430310678415 0.071479301623 373.846282334
31.2 0.430182649608 0.0707169719098 372.130784254
31.3 0.430051114681 0.0699651730424 370.425204568
31.4 0.429945216491 0.0692237265963 368.754439034
31.5 0.429805570238 0.068492457725 367.06735428
31.6 0.429697485512 0.067771195077 365.419724306
31.7 0.429469820805 0.067059770715 363.683086083
31.8 0.429258975845 0.0663580200377 361.973609364
31.9 0.429139886848 0.0656657817032 360.353903671
32.0 0.429009565943 0.0649828975545 358.736749876
32.1 0.42891943394 0.0643092125468 357.164959441
32.2 0.428782829139 0.0636445746771 355.566127156
32.3 0.428485166504 0.0629888349151 353.845988155
32.4 0.428354543892 0.0623418471362 352.27589626
32.5 0.428233020716 0.0617034680562 350.724667906
32.6 0.428121891688 0.0610735571672 349.19314995
32.7 0.428001522382 0.0604519766761 347.665174104
32.8 0.427905016968 0.0598385914434 346.167500166
32.9 0.427788672179 0.0592332689249 344.664569143
33.0 0.427667432709 0.0586358791134 343.168458714
33.1 0.427449764114 0.0580462944835 341.605955986
33.2 0.427235780403 0.0574643899363 340.057571464
33.3 0.427151788346 0.0568900427461 338.623286223
33.4 0.427016832425 0.0563231325091 337.158872751
33.5 0.426919869919 0.0557635410916 335.734669668
33.6 0.426814325117 0.0552111525819 334.313734926
33.7 0.426562053126 0.0546658532407 332.788273757
33.8 0.426271173134 0.0541275314553 331.24356482
33.9 0.425880479917 0.0535960776929 329.632484043
34.0 0.425768146734 0.0530713844563 328.247390597
34.1 0.425667300207 0.0525533462398 326.880704355
34.2 0.42556253348 0.0520418594873 325.520442791
34.3 0.42545639459 0.0515368225498 324.168490444
34.4 0.425351039951 0.0510381356457 322.826405077
34.5 0.425052137498 0.0505457008208 321.347171143
34.6 0.42496474146 0.0500594219096 320.037442042
34.7 0.424850883746 0.0495792044978 318.716754094
34.8 0.424684590352 0.0491049558852 317.365840635
34.9 0.424462253401 0.0486365850503 315.982380968
35.0 0.424354132095 0.0481740026146 314.693027098
35.1 0.424257015846 0.0477171208087 313.420472384
35.2 0.42404959997 0.0472658534389 312.075268481
35.3 0.423871432652 0.0468201158543 310.760567975
35.4 0.423774095419 0.0463798249151 309.5137153
35.5 0.423674326009 0.0459448989615 308.273375734
35.6 0.42357329991 0.045515257783 307.040343413
35.7 0.423479744863 0.045090822589 305.820854318
35.8 0.423392153894 0.0446715159798 304.613687447
35.9 0.423302911455 0.0442572619179 303.413261207
36.0 0.423204864187 0.0438479857008 302.214406827
36.1 0.423106127338 0.0434436139336 301.022895055
36.2 0.422990580689 0.0430440745025 299.827232402
36.3 0.422842496332 0.0426492965494 298.616371876
36.4 0.422748060368 0.0422592104462 297.451137173
36.5 0.422665469886 0.0418737477707 296.30173518
36.6 0.422575133786 0.0414928412816 295.154322115
36.7 0.422489478215 0.041116424896 294.017537276
36.8 0.422196385333 0.0407444336657 292.744198907
36.9 0.422099885675 0.0403768037547 291.61493861
37.0 0.422017235448 0.0400134724177 290.502411551
37.1 0.421935539909 0.0396543779779 289.397605209
37.2 0.421792070094 0.0392994598068 288.25757921
37.3 0.421656544667 0.0389486583028 287.13020098
37.4 0.421587462225 0.0386019148717 286.055039866
37.5 0.42148976399 0.0382591719067 284.967280188
37.6 0.421413918033 0.0379203727695 283.901068312
37.7 0.421324247264 0.0375854617712 282.83223687
37.8 0.421239978089 0.037254384154 281.77368635
37.9 0.421156015612 0.0369270860735 280.721923513
38.0 0.421070782176 0.0366035145807 279.675840299
38.1 0.42098557726 0.0362836176051 278.636248354
38.2 0.42091764779 0.0359673439375 277.614465871
38.3 0.420738540352 0.0356546432142 276.525892587
38.4 0.420541292486 0.0353454659001 275.432173024
38.5 0.420462652854 0.0350397632737 274.422623929
38.6 0.420378173292 0.0347374874111 273.415439081
38.7 0.420299145145 0.0344385911711 272.417923108
38.8 0.420211679059 0.0341430281806 271.421015118
38.9 0.420051530019 0.03385075282 270.383365328
39.0 0.419963574247 0.0335617202091 269.398339107
39.1 0.419891546216 0.0332758861932 268.429436735
39.2 0.419812639283 0.0329932073295 267.461972988
39.3 0.419733451622 0.0327136408742 266.50013245
39.4 0.419659391955 0.0324371447691 265.547290101
39.5 0.4195694297 0.032163677629 264.590101791
39.6 0.419505581994 0.0318931987296 263.655028581
39.7 0.419286782934 0.0316256679946 262.628442077
39.8 0.4191814064 0.0313610459847 261.678811045
39.9 0.419039322731 0.0310992938851 260.711965008
40.0 0.41893472101 0.0308403734945 259.774089622
40.1 0.418865210496 0.030584247214 258.863426535
40.2 0.418778443332 0.0303308780356 257.947469126
40.3 0.418722164915 0.0300802295322 257.055590197
40.4 0.41863483978 0.0298322658464 256.149907448
40.5 0.418475941981 0.0295869516808 255.205851873
40.6 0.418350096506 0.0293442522872 254.287406569
40.7 0.4182739154 0.0291041334574 253.40439177
40.8 0.418090771107 0.0288665615134 252.461888503
40.9 0.417940361412 0.0286315032973 251.544569084
41.0 0.417813195512 0.0283989261629 250.646501937
41.1 0.41758082003 0.0281687979659 249.690699211
41.2 0.417530030707 0.0279410870554 248.848663133
41.3 0.417445281759 0.0277157622649 247.991246501
41.4 0.41738939427 0.0274927929039 247.155805697
41.5 0.417308988748 0.0272721487493 246.310629325
41.6 0.417232305913 0.0270538000376 245.472434086
41.7 0.417173410805 0.0268377174562 244.649408769
41.8 0.417104933842 0.0266238721361 243.825415797
41.9 0.416921463884 0.0264122356438 242.939049081
42.0 0.416783616993 0.0262027799739 242.084204863
42.1 0.416692581908 0.0259954775415 241.261278367
42.2 0.416635908332 0.025790301175 240.462787486
42.3 0.416568126696 0.0255872241088 239.662347541
42.4 0.416498432032 0.0253862199767 238.865257466
42.5 0.416426689428 0.0251872628045 238.071415473
42.6 0.416375286923 0.0249903270036 237.293556886
42.7 0.416296490674 0.0247953873643 236.504419848
42.8 0.416234289835 0.0246024190492 235.729029685
42.9 0.416169897107 0.0244113975871 234.956657679
43.0 0.416093613076 0.0242222988665 234.181823335
43.1 0.415939732749 0.0240350991298 233.367691664
43.2 0.415653391059 0.023849774967 232.483947548
43.3 0.415418406734 0.0236663033099 231.633739584
43.4 0.415185497299 0.0234846614264 230.789369868
43.5 0.415134861295 0.0233048269148 230.050650088
43.6 0.415074609341 0.0231267776985 229.31060293
43.7 0.415009412051 0.0229504920201 228.571819134
43.8 0.414928049614 0.0227759484362 227.828132658
43.9 0.414890492864 0.0226031258126 227.112422677
44.0 0.414812198081 0.0224320033186 226.378301135
44.1 0.41475573642 0.0222625604221 225.659985308
44.2 0.414694733504 0.0220947768849 224.943031171
44.3 0.414632903402 0.0219286327575 224.229440705
44.4 0.414567325526 0.0217641083748 223.51761456
44.5 0.41451008803 0.0216011843508 222.814040329
44.6 0.414448783131 0.0214398415746 222.111999724
44.7 0.414384952654 0.0212800612056 221.412308359
44.8 0.414323267695 0.0211218246689 220.717439072
44.9 0.414271072362 0.0209651136515 220.031254868
45.0 0.413879020571 0.0208099100977 219.168688201
45.1 0.413769526845 0.0206561962048 218.459935274
45.2 0.413723486714 0.0205039544192 217.788296268
45.3 0.413654640341 0.0203531674325 217.108173594
45.4 0.41360103739 0.0202038181773 216.439559098
45.5 0.413536355602 0.0200558898232 215.768622313
45.6 0.413186825622 0.0199093657736 214.952965247
45.7 0.413143559122 0.0197642296612 214.300479338
45.8 0.413083804773 0.0196204653448 213.642815156
45.9 0.413025296581 0.0194780569058 212.989168031
46.0 0.412972827366 0.0193369886441 212.341972159
46.1 0.412902150712 0.0191972450752 211.688745399
46.2 0.412847607226 0.0190588109264 211.04709988
46.3 0.412796081387 0.0189216711338 210.410254665
46.4 0.412744265343 0.0187858108385 209.77649169
46.5 0.412690016158 0.0186512153842 209.14470298
46.6 0.412625581673 0.0185178703129 208.510958754
46.7 0.412558829203 0.0183857613627 207.879244594
46.8 0.412526260599 0.0182548744646 207.267887475
46.9 0.41228178702 0.0181251957389 206.553426853
47.0 0.412221451985 0.0179967114929 205.934601215
47.1 0.41217955613 0.0178694082178 205.328056151
47.2 0.412109769065 0.0177432725857 204.710677426
47.3 0.412051591995 0.0176182914469 204.10212757
47.4 0.411905295936 0.0174944518272 203.453076771
47.5 0.411761296679 0.0173717409252 202.808405226
47.6 0.411641283807 0.0172501461093 202.178733351
47.7 0.411489776774 0.0171296549158 201.536766328
47.8 0.411313193018 0.0170102550456 200.885746138
47.9 0.411198350216 0.0168919343621 200.268036375
48.0 0.41114008167 0.0167746808887 199.68085324
48.1 0.411086446462 0.016658482806 199.098789693
48.2 0.411044034772 0.0165433284501 198.524989957
48.3 0.410990749758 0.0164292063094 197.948746549
48.4 0.410928602997 0.016316105023 197.371049814
48.5 0.410798381493 0.0162040133782 196.763553925
48.6 0.410633927305 0.0160929203079 196.142674089
48.7 0.410612364196 0.0159828148891 195.592896681
48.8 0.41054848054 0.0158736863402 195.025657916
48.9 0.410490529537 0.015765524019 194.463964203
49.0 0.41044576144 0.0156583174207 193.911199113
49.1 0.410400979744 0.0155520561759 193.361075704
49.2 0.410348151832 0.0154467300485 192.809801739
49.3 0.410297661139 0.0153423289335 192.262255781
49.4 0.410250920543 0.0152388428557 191.719071349
49.5 0.410186561372 0.0151362619669 191.170257555
49.6 0.410154975348 0.0150345765449 190.639285488
49.7 0.410100441441 0.0149337769908 190.100185167
49.8 0.410050670503 0.014833853828 189.56583627
49.9 0.410000048669 0.0147347976999 189.033615644
50.0 0.409956338379 0.0146365993681 188.507078909
50.1 0.409740556027 0.014539249711 187.904103226
50.2 0.409691425744 0.014442739722 187.380225791
50.3 0.409651233484 0.0143470605076 186.862876928
50.4 0.409584165761 0.014252203286 186.335714905
50.5 0.409554171665 0.0141581593853 185.827836778
50.6 0.409491020616 0.0140649202421 185.307311144
50.7 0.409459040303 0.0139724773998 184.803274738
50.8 0.40940435674 0.0138808225072 184.291349199
50.9 0.409267253571 0.0137899473167 183.74478962
51.0 0.409140304918 0.0136998436832 183.205324972
51.1 0.409042500084 0.0136105035621 182.681383502
51.2 0.408770260017 0.0135219190086 182.082164576
51.3 0.408733133305 0.0134340821756 181.590213527
51.4 0.408579101757 0.0133469853125 181.04870964
51.5 0.408462829131 0.0132606207643 180.526398545
51.6 0.408415260602 0.0131749809693 180.036775138
51.7 0.408375483364 0.0130900584588 179.55280652
51.8 0.408154089194 0.0130058458549 178.991388862
51.9 0.408082328445 0.01292233587 178.498015892
52.0 0.40806689652 0.0128395213049 178.031458034
52.1 0.408010876454 0.0127573950479 177.549337097
52.2 0.407961659925 0.0126759500734 177.072345579
52.3 0.407907292563 0.012595179441 176.595271449
52.4 0.407883665148 0.0125150762937 176.133616561
52.5 0.40783447944 0.0124356338576 175.663016772
52.6 0.40778005845 0.0123568454398 175.192274333
52.7 0.407708354555 0.012278704428 174.716230217
52.8 0.407559039545 0.0122012042892 174.209140447
52.9 0.407508218886 0.0121243385684 173.746328368
53.0 0.407480717203 0.0120481008875 173.295490102
53.1 0.407389213041 0.0119724849446 172.819494796
53.2 0.407204275546 0.0118974845126 172.306081521
53.3 0.407166317011 0.0118230934385 171.857008408
53.4 0.407104787336 0.0117493056421 171.399988752
53.5 0.406898992754 0.0116761151149 170.884397256
53.6 0.406854779814 0.0116035159196 170.438800217
53.7 0.406822597601 0.0115315021886 170.00018331
53.8 0.406763040425 0.0114600681236 169.55207126
53.9 0.406739101059 0.0113892079941 169.120729435
54.0 0.406697124233 0.0113189161368 168.683781126
54.1 0.406644414524 0.0112491869546 168.244292501
54.2 0.406612126957 0.0111800149157 167.815142915
54.3 0.406570993092 0.011111394553 167.384208467
54.4 0.406525079875 0.0110433204627 166.953174871
54.5 0.40648674814 0.0109757873039 166.52710907
54.6 0.406446135849 0.0109087897973 166.101946479
54.7 0.40641471422 0.0108423227251 165.682359171
54.8 0.406373550069 0.0107763809293 165.260608913
54.9 0.406318067768 0.0107109593117 164.834857508
55.0 0.406290134361 0.0106460528325 164.422079628
55.1 0.406091165235 0.0105816565099 163.942012788
55.2 0.406027521776 0.0105177654191 163.518529242
55.3 0.405977123596 0.0104543746917 163.102174174
55.4 0.405767041387 0.0103914795149 162.623591325
55.5 0.405741238883 0.0103290751308 162.220754713
55.6 0.405611153502 0.0102671568354 161.77802605
55.7 0.405512247891 0.0102057199786 161.349594562
55.8 0.405469167133 0.0101447599625 160.945142017
55.9 0.405431599764 0.0100842722416 160.544575627
56.0 0.405389588034 0.0100242523216 160.143935865
56.1 0.405357295334 0.00996469575893 159.74880698
56.2 0.405318606233 0.00990559816005 159.352815718
56.3 0.405279335123 0.00984695518076 158.958250728
56.4 0.405227584108 0.00978876252562 158.560448322
56.5 0.405208645068 0.00973101594728 158.177113609
56.6 0.405163002112 0.00967371124586 157.784968211
56.7 0.405131252997 0.00961684426836 157.399849336
56.8 0.405084749344 0.00956041090803 157.010605099
56.9 0.405047508119 0.00950440710379 156.626553567
57.0 0.405016946743 0.00944882883964 156.246663725
