# a rho dNda dNdaerr
57.4 0.00655377133601 109.764268649 14632.251509
57.5 0.00651101811982 109.417841781 14678.5251226
57.6 0.0064686173656 109.075127125 14725.1369516
57.7 0.00642656556326 108.653910516 14760.9246466
57.8 0.00638485924366 108.29573482 14805.0338923
57.9 0.00634349497805 107.923551937 14847.024205
58.0 0.00630246937756 107.504037368 14882.2429944
58.1 0.00626177909266 107.147460703 14925.92461
58.2 0.00622142081263 106.813792897 14972.6189205
58.3 0.00618139126504 106.479498483 15019.0634049
58.4 0.00614168721526 106.152948145 15066.4416919
58.5 0.00610230546594 105.824700932 15113.4232077
58.6 0.00606324285654 105.495139491 15160.0556968
58.7 0.00602449626281 105.156188975 15205.1652959
58.8 0.00598606259637 104.803576255 15248.1022707
58.9 0.00594793880417 104.478292078 15294.8275478
59.0 0.00591012186807 104.154760961 15341.6449888
59.1 0.00587260880437 103.795355817 15382.9800788
59.2 0.00583539666337 103.483020974 15431.1002944
59.3 0.0057984825289 103.161901506 15477.7517077
59.4 0.00576186351791 102.847747939 15525.2850116
59.5 0.00572553678005 102.526204016 15571.5363431
59.6 0.00568949949718 102.181649446 15614.095517
59.7 0.00565374888303 101.871745444 15661.7601707
59.8 0.00561828218275 101.562629361 15709.3868207
59.9 0.0055830966725 101.257311543 15757.4434653
60.0 0.00554818965906 100.951768683 15805.3082803
60.1 0.00551355847944 100.647661299 15853.239519
60.2 0.00547920050047 100.329918952 15898.8504661
60.3 0.00544511311846 99.9628437691 15936.4082091
60.4 0.00541129375876 99.6226368029 15977.9890653
60.5 0.00537773987545 99.3247479247 16026.1602673
60.6 0.00534444895092 98.9855066209 16067.4603151
60.7 0.00531141849556 98.6936832617 16116.2615088
60.8 0.00527864604736 98.3956318431 16163.8872217
60.9 0.00524612917159 98.1048228404 16212.542595
61.0 0.00521386546042 97.8144913821 16261.1217738
61.1 0.00518185253263 97.5262956091 16309.9008787
61.2 0.00515008803321 97.2336944831 16357.7832736
61.3 0.00511856963309 96.9510948285 16407.1912419
61.4 0.00508729502876 96.6647780599 16455.816861
61.5 0.005056261942 96.3450594194 16498.5629891
61.6 0.00502546811951 96.0619016754 16547.3771303
61.7 0.00499491133264 95.7808909316 16596.4047536
61.8 0.00496458937705 95.5010290421 16645.4758803
61.9 0.00493450007244 95.1937565259 16689.5843641
62.0 0.0049046412622 94.9059561988 16736.9108186
62.1 0.00487501081317 94.6245220029 16785.1879014
62.2 0.00484560661531 94.3130523716 16827.9377625
62.3 0.00481642658143 94.0443312968 16878.1262883
62.4 0.0047874686469 93.7710187411 16927.3391171
62.5 0.00475873076936 93.4994501077 16976.7095954
62.6 0.00473021092847 93.23037822 17026.378187
62.7 0.00470190712563 92.9288572336 17069.9311639
62.8 0.00467381738369 92.6262041477 17113.0482032
62.9 0.0046459397467 92.2976405973 17151.1182913
63.0 0.00461827227968 92.0151214058 17197.5031625
63.1 0.0045908130683 91.6991145183 17237.3982668
63.2 0.00456356021868 91.4144293723 17282.9449576
63.3 0.00453651185713 91.1183401233 17326.1179697
63.4 0.00450966612986 90.8372126698 17371.9193949
63.5 0.00448302120282 90.5349958869 17413.4614579
63.6 0.00445657526137 90.2792260996 17463.7359928
63.7 0.0044303265101 89.9855186182 17506.477235
63.8 0.00440427317259 89.6526154059 17541.3101472
63.9 0.00437841349117 89.364907527 17584.7065549
64.0 0.00435274572668 89.112665797 17634.8894421
64.1 0.00432726815829 88.8627506733 17685.3801506
64.2 0.00430197908323 88.5860330607 17730.3539722
64.3 0.00427687681658 88.321097296 17777.4836456
64.4 0.00425195969111 87.9859370577 17810.2067984
64.5 0.00422722605699 87.7163354099 17855.9205008
64.6 0.00420267428163 87.4642082938 17905.0034769
64.7 0.00417830274946 87.1922034596 17949.8238835
64.8 0.00415410986173 86.9456411052 17999.6924843
64.9 0.00413009403631 86.7054406424 18050.7228895
65.0 0.00410625370748 86.4457895588 18097.5310294
65.1 0.00408258732576 86.1713290413 18141.0232417
65.2 0.00405909335768 85.9013928063 18185.2375301
65.3 0.00403577028562 85.6408532144 18231.2242649
65.4 0.00401261660763 85.3791964445 18276.7633889
65.5 0.00398963083719 85.1212804964 18322.8939149
65.6 0.00396681150312 84.8593746062 18367.9531811
65.7 0.00394415714929 84.6264398623 18419.0981655
65.8 0.00392166633454 84.3974060505 18470.9440429
65.9 0.00389933763243 84.1637860271 18521.6348763
66.0 0.00387716963114 83.8904351962 18563.3748045
66.1 0.00385516093321 83.6352943798 18608.9079577
66.2 0.00383331015546 83.4041236375 18659.5869126
66.3 0.00381161592876 83.1775532122 18711.1400292
66.4 0.0037900768979 82.9535339445 18763.1184592
66.5 0.00376869172142 82.7285403139 18814.7275589
66.6 0.00374745907144 82.504474203 18866.3962989
66.7 0.00372637763352 82.2782637613 18917.4195508
66.8 0.00370544610647 82.0618429244 18970.5457425
66.9 0.00368466320226 81.8373936631 19021.667991
67.0 0.0036640276458 81.6164892137 19073.4582555
67.1 0.00364353817483 81.3764283559 19120.5936855
67.2 0.00362319353975 81.148888226 19170.482131
67.3 0.00360299250351 80.9309633691 19222.4789158
67.4 0.00358293384141 80.7152373219 19274.8475798
67.5 0.00356301634102 80.4987646505 19326.8871598
67.6 0.00354323880199 80.2856367919 19379.580088
67.7 0.00352360003594 80.0705965535 19431.6612784
67.8 0.00350409886631 79.8605605079 19484.8085407
67.9 0.00348473412824 79.6457442966 19536.6391863
68.0 0.0034655046684 79.4379403283 19590.0402518
68.1 0.00344640934493 79.2231383968 19641.5636678
68.2 0.00342744702722 79.0156055839 19694.7355145
68.3 0.00340861659586 78.8020054437 19746.2406002
68.4 0.00338991694246 78.5619926796 19790.9271326
68.5 0.00337134696955 78.3290444881 19837.1648898
68.6 0.00335290559047 78.1201135954 19889.2957711
68.7 0.00333459172921 77.8893248771 19935.6727075
68.8 0.00331640432032 77.6779724098 19986.8296834
68.9 0.00329834230879 77.4524402779 20034.1481527
69.0 0.0032804046499 77.2397447272 20084.5927077
69.1 0.00326259030917 77.0364177481 20137.3070209
69.2 0.00324489826216 76.8043594089 20182.3156454
69.3 0.00322732749445 76.5718197703 20226.9597428
69.4 0.00320987700143 76.3452867279 20272.957422
69.5 0.0031925457883 76.127208942 20320.9846679
69.6 0.00317533286985 75.9195691325 20371.6063004
69.7 0.00315823727043 75.6979452093 20418.2762537
69.8 0.00314125802383 75.4936622508 20469.4266368
69.9 0.00312439417316 75.2991621149 20523.0683542
70.0 0.00310764477073 75.0899312135 20572.5246677
70.1 0.00309100887799 74.8825020849 20622.283479
70.2 0.00307448556543 74.6877669301 20675.3653114
70.3 0.00305807391241 74.4980068303 20729.6745248
70.4 0.00304177300717 74.3060276815 20783.2182228
70.5 0.00302558194662 74.1004995401 20832.7993223
70.6 0.00300949983635 73.8336556403 20864.8581496
70.7 0.00299352579046 73.6231931127 20912.5562149
70.8 0.00297765893148 73.4315399081 20965.4100611
70.9 0.00296189839032 73.2490547862 21020.7331279
71.0 0.00294624330613 73.0630444627 21074.9023356
71.1 0.00293069282624 72.8517390133 21121.5883291
71.2 0.00291524610603 72.6636538058 21174.8142337
71.3 0.00289990230892 72.4554495924 21221.9872361
71.4 0.0028846606062 72.2337901018 21264.9767202
71.5 0.00286952017698 72.035518264 21314.6211006
71.6 0.00285448020813 71.8127618482 21356.7862271
71.7 0.00283953989416 71.6283836963 21410.148839
71.8 0.00282469843713 71.4461264266 21463.9881725
71.9 0.00280995504662 71.271523637 21519.9825729
72.0 0.00279530893959 71.089485324 21573.5855906
72.1 0.00278075934034 70.9149082374 21629.3045729
72.2 0.00276630548042 70.7363851458 21683.6750022
72.3 0.00275194659855 70.5622042779 21739.2300484
72.4 0.00273768194054 70.3852257453 21793.7770195
72.5 0.00272351075923 70.2115573382 21849.2015021
72.6 0.00270943231439 70.0360024721 21903.8916505
72.7 0.00269544587266 69.8638136521 21959.4875016
72.8 0.00268155070749 69.6631654157 22005.9494665
72.9 0.00266774609905 69.4886771796 22060.4807297
73.0 0.00265403133415 69.2926742204 22107.9923012
73.1 0.00264040570621 69.0154490013 22129.2347629
73.2 0.00262686851512 68.8413158435 22183.2098276
73.3 0.00261341906727 68.666891239 22236.9292316
73.4 0.00260005667538 68.4614846258 22280.401378
73.5 0.0025867806585 68.2858857281 22333.3559528
73.6 0.00257359034192 68.1190762268 22389.0267817
73.7 0.0025604850571 67.9523290604 22444.5719737
73.8 0.00254746414162 67.7725287324 22495.6363971
73.9 0.00253452693911 67.5954265666 22547.4080447
74.0 0.00252167279918 67.4263636275 22601.6882853
74.1 0.00250890107736 67.2455179729 22651.8375378
74.2 0.00249621113505 67.0855351709 22708.8459841
74.3 0.00248360233944 66.9230567418 22764.8694081
74.4 0.00247107406347 66.7486563921 22816.6712025
74.5 0.00245862568573 66.556062316 22862.0352362
74.6 0.00244625659047 66.368399932 22908.8501332
74.7 0.00243396616749 66.196765431 22960.9870502
74.8 0.00242175381207 65.9961945691 23002.8524927
74.9 0.00240961892496 65.7761746604 23037.6200257
75.0 0.00239756091232 65.6110970831 23091.3692344
75.1 0.00238557918559 65.4535474568 23147.6102233
75.2 0.00237367316155 65.2985222333 23204.6014841
75.3 0.00236184226217 65.1301623515 23256.6910911
75.4 0.0023500859146 64.9422761168 23301.5865088
75.5 0.00233840355113 64.781691582 23356.0673301
75.6 0.00232679460908 64.6114382176 23406.879857
75.7 0.00231525853081 64.4287474482 23452.9636772
75.8 0.00230379476365 64.2722549189 23508.3827671
75.9 0.00229240275982 64.1194499021 23564.9994669
76.0 0.00228108197643 63.9685107952 23622.1585601
76.1 0.00226983187539 63.8172716168 23679.0643039
76.2 0.00225865192336 63.6666451036 23736.0534569
76.3 0.00224754159174 63.5018214036 23787.5796227
76.4 0.0022365003566 63.3245576081 23834.2261645
76.5 0.00222552769862 63.1741302635 23890.7773653
76.6 0.00221462310304 63.0275085132 23948.6244414
76.7 0.00220378605967 62.8625213668 23999.3217049
76.8 0.00219301606276 62.6732882547 24040.5118453
76.9 0.00218231261102 62.4845285562 24081.5873856
77.0 0.00217167520756 62.3369030893 24138.2930215
77.1 0.00216110335982 62.1908531315 24195.4613124
77.2 0.00215059657955 62.0319852326 24247.4727814
77.3 0.00214015438277 61.8230032212 24279.6074706
77.4 0.00212977628972 61.6527023394 24326.6218643
77.5 0.00211946182481 61.4878446747 24375.5514827
77.6 0.00210921051658 61.3287037967 24426.5332578
77.7 0.00209902189769 61.1758793902 24479.8368586
77.8 0.00208889550481 61.0332847204 24537.0688057
77.9 0.00207883087868 60.8736583366 24587.2735896
78.0 0.00206882756396 60.7042328746 24633.2879203
78.1 0.00205888510928 60.5631665514 24690.6104296
78.2 0.00204900306714 60.42463742 24748.8239707
78.3 0.00203918099393 60.2855835456 24806.6811983
78.4 0.00202941844981 60.1485366232 24865.223844
78.5 0.00201971499877 60.0109743555 24923.4140333
78.6 0.00201007020851 59.873641724 24981.5577863
78.7 0.00200048365046 59.7372515855 25039.9533826
78.8 0.00199095489969 59.6000953984 25097.8849637
78.9 0.00198148353494 59.4249166375 25139.5849227
79.0 0.00197206913852 59.2812189988 25194.3678999
79.1 0.00196271129633 59.1494580593 25254.0714567
79.2 0.00195340959776 58.9918120423 25302.5414919
79.3 0.00194416363573 58.8214253177 25345.2870234
79.4 0.00193497300661 58.6564358956 25390.0814747
79.5 0.00192583731019 58.5138662427 25444.3564886
79.6 0.00191675614966 58.3627009051 25494.6948282
79.7 0.00190772913155 58.2283517504 25552.1944369
79.8 0.00189875586575 58.07275728 25600.1754838
79.9 0.00188983596542 57.9182381414 25648.3925032
80.0 0.00188096904699 57.7823490962 25704.6589819
80.1 0.00187215473014 57.6006691124 25740.2974829
80.2 0.0018633926377 57.4348693345 25782.7118098
80.3 0.00185468239574 57.2454529631 25814.1854372
80.4 0.0018460236334 57.0799586106 25856.1052231
80.5 0.00183741598298 56.9432362497 25910.8220369
80.6 0.00182885907983 56.7693986865 25948.394731
80.7 0.00182035256236 56.6400955522 26006.0808496
80.8 0.00181189607199 56.4785429625 26048.7401736
80.9 0.00180348925316 56.3445636383 26103.8853473
81.0 0.00179513175323 56.1852639435 26147.0708651
81.1 0.00178682322254 56.0261778809 26190.0722552
81.2 0.00177856331428 55.8746116191 26236.3190493
81.3 0.00177035168458 55.7099745336 26276.1444351
81.4 0.00176218799238 55.5688644775 26326.8022937
81.5 0.00175407189946 55.4435270518 26384.7491754
81.6 0.00174600307038 55.2885608078 26428.3811414
81.7 0.0017379811725 55.1193264916 26464.8823371
81.8 0.0017300058759 54.9833392378 26517.0742161
81.9 0.00172207685339 54.8394050988 26565.2127459
82.0 0.00171419378046 54.7209318916 26625.4998026
82.1 0.0017063563353 54.6009218557 26684.9034334
82.2 0.00169856419869 54.4540663518 26730.9881799
82.3 0.00169081705408 54.2760539066 26761.451608
82.4 0.00168311458748 54.1247314406 26804.7359201
82.5 0.00167545648748 53.981401057 26851.7123087
82.6 0.00166784244521 53.8399964769 26899.4000955
82.7 0.00166027215432 53.7118903632 26953.516717
82.8 0.00165274531096 53.564800003 26997.8767411
82.9 0.00164526161376 53.4461686556 27056.3696491
83.0 0.00163782076379 53.322318391 27112.0588854
83.1 0.00163042246456 53.1983618171 27167.5187354
83.2 0.00162306642196 53.0852364708 27228.3566596
83.3 0.00161575234429 52.9587103819 27282.1602775
83.4 0.00160847994219 52.8131828579 27325.9396869
83.5 0.00160124892866 52.6644219579 27367.7584299
83.6 0.001594059019 52.5301566774 27416.8454076
83.7 0.00158690993081 52.3996740743 27467.6812018
83.8 0.00157980138397 52.2611990293 27514.0902288
83.9 0.00157273310061 52.1159880858 27556.6800566
84.0 0.00156570480508 51.9834829334 27605.7266051
84.1 0.00155871622396 51.8520897891 27655.1315808
84.2 0.00155176708601 51.7384916566 27713.8368284
84.3 0.00154485712217 51.6146782059 27766.8951242
84.4 0.00153798606554 51.4703732303 27808.6815448
84.5 0.00153115365131 51.3422338981 27858.9416909
84.6 0.00152435961684 51.2171898134 27910.6636898
84.7 0.00151760370154 51.0840030056 27957.7167954
84.8 0.00151088564691 50.9583089147 28008.6354448
84.9 0.00150420519651 50.8520800972 28070.0791974
85.0 0.00149756209593 50.7352988961 28125.5435049
85.1 0.00149095609276 50.616578143 28179.7467042
85.2 0.00148438693663 50.4896171157 28229.150315
85.3 0.00147785437911 50.3683404756 28281.5120644
85.4 0.00147135817376 50.2374312211 28328.2336117
85.5 0.00146489807607 50.1042705362 28373.4234844
85.6 0.00145847384347 49.9918004222 28430.1102361
85.7 0.0014520852353 49.8759149881 28484.6744052
85.8 0.00144573201277 49.7578156052 28537.7783972
85.9 0.001439413939 49.6236791274 28581.4425596
86.0 0.00143313077895 49.4906053654 28625.4382336
86.1 0.00142688229942 49.3644309565 28673.1611049
86.2 0.00142066826904 49.213708982 28706.3166917
86.3 0.00141448845825 49.1096228015 28766.4180041
86.4 0.00140834263929 48.995331916 28820.3724731
86.5 0.00140223058617 48.8881651829 28878.3388651
86.6 0.00139615207466 48.7836722845 28937.7284934
86.7 0.00139010688227 48.6647871322 28988.3937607
86.8 0.00138409478826 48.4971484833 29009.6711861
86.9 0.00137811557359 48.367237448 29053.139632
87.0 0.00137216902092 48.2452733144 29101.1169374
87.1 0.00136625491459 48.1422900666 29160.3443328
87.2 0.00136037304061 47.9892740133 29188.9868064
87.3 0.00135452318667 47.8692578781 29237.3764282
87.4 0.00134870514206 47.7508190515 29286.4900902
87.5 0.00134291869772 47.6484735922 29345.2777989
87.6 0.0013371636462 47.5368196168 29398.1517872
87.7 0.00133143978163 47.4378003566 29458.6653548
87.8 0.00132574689974 47.3227526617 29509.0407005
87.9 0.00132008479782 47.2243760488 29569.6269183
88.0 0.00131445327472 47.1164976003 29624.0955382
88.1 0.00130885213083 46.9965791546 29670.7684706
88.2 0.00130328116805 46.8948306189 29728.7011729
88.3 0.00129774018984 46.7776237565 29776.6276642
88.4 0.0012922290011 46.6674966733 29828.8305611
88.5 0.00128674740826 46.5574456728 29880.8686047
88.6 0.00128129521922 46.4432028987 29929.9900965
88.7 0.00127587224332 46.3045238896 29963.0599395
88.8 0.00127047829137 46.1895735302 30011.1763057
88.9 0.00126511317562 46.0801105409 30062.6253494
89.0 0.00125977670972 45.9666137725 30111.2119495
89.1 0.00125446870876 45.8680594217 30169.3832564
89.2 0.00124918898919 45.7437863047 30210.4038253
89.3 0.0012439373689 45.6036065448 30240.5709019
89.4 0.00123871366711 45.51323268 30303.5059269
89.5 0.00123351770443 45.4181924454 30363.1946942
89.6 0.00122834930281 45.3013711305 30408.1096064
89.7 0.00122320828553 45.2041880725 30465.9862254
89.8 0.00121809447722 45.0853316582 30509.0279582
89.9 0.00121300770382 44.983958954 30563.6596771
90.0 0.00120794779257 44.8727820764 30611.4079795
90.1 0.00120291457199 44.730209113 30637.4009184
90.2 0.00119790787192 44.628897193 30691.3425583
90.3 0.00119292752344 44.5236206211 30742.3460713
90.4 0.00118797335891 44.4000030657 30780.4101645
90.5 0.00118304521192 44.2895025298 30827.2755743
90.6 0.00117814291733 44.177509678 30872.8404326
90.7 0.0011732663112 44.0700944202 30921.3490335
90.8 0.00116841523081 43.9559509605 30964.8735133
90.9 0.00116358951468 43.8487581404 31013.0296338
91.0 0.00115878900249 43.758977197 31073.3027594
91.1 0.00115401353514 43.6337631134 31108.1638626
91.2 0.00114926295467 43.5365802969 31162.7356983
91.3 0.00114453710433 43.4035842774 31191.3748221
91.4 0.00113983582849 43.2595688839 31211.6607335
91.5 0.00113515897269 43.0943922074 31216.1494567
91.6 0.0011305063836 42.9828519216 31259.0515767
91.7 0.00112587790904 42.9006318091 31323.0740138
91.8 0.00112127339791 42.8023446947 31375.199278
91.9 0.00111669270024 42.6587432116 31393.7620852
92.0 0.00111213566717 42.4975004224 31398.8108181
92.1 0.00110760215093 42.3972655779 31448.5267538
92.2 0.0011030920048 42.2711424953 31478.7319477
92.3 0.00109860508317 42.1452765215 31508.7433241
92.4 0.00109414124149 42.0189769651 31538.0422014
92.5 0.00108970033623 41.9158319327 31584.3962931
92.6 0.00108528222495 41.8092863571 31627.9203406
92.7 0.00108088676623 41.6962852412 31666.2619458
92.8 0.00107651381966 41.5819680515 31703.2798333
92.9 0.00107216324588 41.4411122634 31719.6542649
93.0 0.00106783490653 41.3002985251 31735.5693438
93.1 0.00106352866425 41.1974325405 31780.2634617
93.2 0.00105924438266 41.0759451679 31810.2679458
93.3 0.00105498192641 40.9677122666 31850.1938116
93.4 0.00105074116109 40.8775324625 31903.9042197
93.5 0.00104652195326 40.7625449618 31937.9795382
93.6 0.00104232417047 40.6508711926 31974.3105228
93.7 0.0010381476812 40.5288109567 32002.1073292
93.8 0.00103399235489 40.418407689 32038.745564
93.9 0.00102985806192 40.3366650631 32097.8607691
94.0 0.00102574467357 40.2206426418 32129.4368868
94.1 0.00102165206209 40.133761497 32184.0132605
94.2 0.00101758010061 40.0471615472 32238.6254653
94.3 0.00101352866319 39.9078960859 32250.487018
94.4 0.00100949762478 39.8096132346 32295.0750085
94.5 0.00100548686121 39.680941308 32314.6480915
94.6 0.00100149624923 39.5669371463 32345.752432
94.7 0.000997525666446 39.468906678 32389.5951791
94.8 0.000993574991331 39.3564156172 32421.2535621
94.9 0.000989644103233 39.2562468376 32462.7365201
95.0 0.000985732882356 39.1421068016 32492.3322009
95.1 0.000981841209751 39.0028508386 32500.6187046
95.2 0.000977968967315 38.9038195319 32542.0092795
95.3 0.000974116037781 38.7423705794 32530.7008734
95.4 0.000970282304712 38.6021645284 32536.6066983
95.5 0.000966467652491 38.5171047221 32588.6127227
95.6 0.000962671966323 38.4146656792 32625.6525535
95.7 0.000958895132217 38.2660320921 32622.9901906
95.8 0.000955137036988 38.1355474651 32635.2379338
95.9 0.000951397568249 38.0087068188 32650.1091717
96.0 0.0009476766144 37.9065955601 32685.8179559
96.1 0.000943974064628 37.8142392366 32729.6427349
96.2 0.000940289808895 37.6987507543 32753.1044719
96.3 0.000936623737936 37.5699256576 32764.5160791
96.4 0.000932975743251 37.4431310964 32777.1955039
96.5 0.000929345717097 37.3464646127 32815.8488928
96.6 0.000925733552487 37.2303659698 32837.0605807
96.7 0.000922139143179 37.1464173462 32886.3015494
96.8 0.000918562383672 37.0558081056 32929.4013763
96.9 0.0009150031692 36.9826088563 32987.7621812
97.0 0.000911461395727 36.8758126182 33015.8889311
97.1 0.000907936959938 36.7911905099 33063.562506
97.2 0.000904429759238 36.6771973424 33084.5082335
97.3 0.000900939691743 36.561487084 33103.4655584
97.4 0.000897466656275 36.4128719641 33092.0710059
97.5 0.000894010552356 36.2798452353 33094.2223707
97.6 0.000890571280203 36.1667094373 33114.0145436
97.7 0.000887148740723 36.037742643 33118.8193164
97.8 0.000883742835507 35.9356578304 33147.8711675
97.9 0.000880353466824 35.8255144448 33169.093817
98.0 0.000876980537617 35.7493581242 33221.4744248
98.1 0.000873623951496 35.6525414791 33254.3903695
98.2 0.000870283612734 35.5823939332 33311.9352841
98.3 0.000866959426261 35.5044808028 33362.0274907
98.4 0.000863651297661 35.3969847979 33384.0080661
98.5 0.000860359133162 35.3087027979 33423.758067
98.6 0.000857082839637 35.2265819338 33469.0747501
98.7 0.000853822324593 35.1315975143 33501.8787733
98.8 0.000850577496173 35.0247125253 33522.9545493
98.9 0.000847348263142 34.9482745571 33572.8552049
99.0 0.00084413453489 34.8318124431 33583.9542465
99.1 0.000840936221426 34.7045110775 33584.0676574
99.2 0.000837753233367 34.5815591207 33587.8294745
99.3 0.000834585481941 34.4518372772 33584.4437296
99.4 0.000831432878977 34.3279121984 33586.1301106
99.5 0.000828295336904 34.2414035246 33623.9971991
99.6 0.000825172768742 34.1356503577 33642.6021691
99.7 0.000822065088103 33.9825418831 33613.9295491
99.8 0.000818972209182 33.8709244664 33625.6675769
99.9 0.000815894046752 33.774301266 33651.8616848
100.0 0.000812830516164 33.6622940093 33662.2940093
100.1 0.000809781533339 33.5548991963 33676.86374
100.2 0.000806747014763 33.4763407875 33720.018907
100.3 0.000803726877487 33.396902706 33762.0320822
100.4 0.000800721039118 33.3066205649 33792.7820273
100.5 0.000797729417815 33.1838505766 33790.1082675
100.6 0.000794751932289 33.0682249722 33794.1520375
100.7 0.000791788501795 32.9664211166 33811.8380509
100.8 0.000788839046127 32.8563904676 33820.6213856
100.9 0.000785903485619 32.7409425159 33823.3103669
101.0 0.000782981741134 32.6469602855 33847.7136127
101.1 0.000780073734065 32.453925261 33768.667703
101.2 0.00077717938633 32.3187535378 33748.9187196
101.3 0.000774298620367 32.1911659046 33736.4198604
101.4 0.00077143135913 32.082302756 33742.9702879
101.5 0.000768577526084 31.9343319964 33707.7348754
101.6 0.000765737045206 31.7762138796 33660.9454341
101.7 0.000762909840975 31.6834068879 33682.7028407
101.8 0.000760095838371 31.5362185389 33646.0472631
101.9 0.000757294962872 31.432752942 33655.3961564
102.0 0.000754507140449 31.3289385891 33663.8904555
102.1 0.000751732297562 31.2043961286 33649.5473294
102.2 0.000748970361156 31.0833540313 33638.3454844
102.3 0.000746221258661 30.9497273851 33612.8531671
102.4 0.000743484917981 30.821829707 33592.8815963
102.5 0.0007407612675 30.7533041111 33637.1672224
102.6 0.000738050236069 30.6873525411 33684.0530152
102.7 0.000735351753009 30.5943418764 33700.9253419
102.8 0.000732665748103 30.4623520695 33674.2893579
102.9 0.000729992151598 30.3956475126 33719.3512157
103.0 0.000727330894196 30.3140495919 33747.6147277
103.1 0.000724681907052 30.2116475911 33752.2994256
103.2 0.000722045121772 30.1149223392 33762.8460671
103.3 0.000719420470411 30.0155247445 33769.9258782
103.4 0.000716807885465 29.9446204775 33808.6919883
103.5 0.000714207299872 29.8835770534 33858.3703353
103.6 0.000711618647006 29.8034148423 33886.1274577
103.7 0.000709041860674 29.7033440219 33890.8320215
103.8 0.000706476875116 29.5650343084 33851.255485
103.9 0.000703923624997 29.4465378542 33833.6364214
104.0 0.000701382045407 29.385480653 33881.5929389
104.1 0.000698852071857 29.3059033391 33907.9286746
104.2 0.000696333640276 29.1881840436 33889.635346
104.3 0.000693826687008 29.0766532545 33877.8980711
104.4 0.000691331148806 28.9304086492 33824.9667507
104.5 0.000688846962836 28.8050014967 33795.5902907
104.6 0.000686374066666 28.6922745579 33780.4159447
104.7 0.000683912398268 28.6102191125 33800.8512941
104.8 0.000681461896013 28.5170709813 33807.7581282
104.9 0.000679022498669 28.4022945449 33788.463968
105.0 0.000676594145398 28.3051215174 33789.5322088
105.1 0.000674176775753 28.2153314873 33798.9350146
105.2 0.000671770329673 28.1239425755 33805.9650426
105.3 0.000669374747485 28.0063748003 33780.9519562
105.4 0.000666989969895 27.8868064139 33752.8305693
105.5 0.000664615937992 27.7906901987 33752.4856542
105.6 0.000662252593239 27.6880274733 33743.6486398
105.7 0.000659899877472 27.5783178641 33725.6226793
105.8 0.000657557732902 27.4173706031 33644.0892379
105.9 0.000655226102106 27.3412626879 33665.9522178
106.0 0.000652904928025 27.2371359871 33652.8407243
106.1 0.000650594153967 27.1410184156 33649.0636211
106.2 0.000648293723598 27.0519923109 33653.5785052
106.3 0.000646003580941 26.9533213154 33645.5815152
106.4 0.000643723670377 26.8444916423 33624.3032312
106.5 0.000641453936636 26.7623043709 33635.8635408
106.6 0.000639194324801 26.6768298617 33642.8571853
106.7 0.000636944780302 26.5331837141 33575.7874222
106.8 0.000634705248913 26.4164507241 33541.9350231
106.9 0.00063247567675 26.2938176124 33499.8387068
107.0 0.000630256010271 26.1773187246 33464.8030828
107.1 0.00062804619627 26.0925240667 33469.7040217
107.2 0.000625846181876 25.9807926479 33439.4763304
107.3 0.000623655914551 25.9008143342 33449.5600069
107.4 0.000621475342089 25.8177253944 33455.1913759
107.5 0.000619304412608 25.7149039161 33434.7154277
107.6 0.000617143074556 25.608379981 33408.7825844
107.7 0.0006149912767 25.5232317958 33410.1686283
107.8 0.00061284896813 25.4609503496 33441.1121161
107.9 0.000610716098256 25.3901947856 33460.6117567
108.0 0.0006085926168 25.2615087993 33403.1572926
108.1 0.000606478473804 25.1449280654 33360.8929478
108.2 0.000604373619615 25.0647062174 33366.2635031
108.3 0.000602278004895 24.9840391063 33370.5948715
108.4 0.00060019158061 24.870741499 33330.7455338
108.5 0.000598114298033 24.7420218804 33269.4128408
108.6 0.000596046108739 24.6225325507 33219.6449118
108.7 0.000593986964603 24.4639821858 33116.1923805
108.8 0.000591936817802 24.3505930392 33072.9118042
108.9 0.000589895620804 24.259467019 33059.2090451
109.0 0.000587863326377 24.1685509002 33045.2315428
109.1 0.000585839887578 24.0311136639 32966.872027
109.2 0.000583825257754 23.8495262101 32826.7534345
109.3 0.000581819390542 23.6664743578 32683.2136476
109.4 0.000579822239865 23.4947049293 32553.8886705
109.5 0.000577833759928 23.406245791 32539.0608365
109.6 0.000575853905221 23.3297963062 32540.4278248
109.7 0.000573882630512 23.2559003834 32544.9206176
109.8 0.000571919890847 23.1458842939 32498.2722327
109.9 0.000569965641549 23.0347049477 32449.2211466
110.0 0.000568019838216 22.9358304603 32416.7832228
110.1 0.000566082436717 22.8280570483 32371.0597264
110.2 0.000564153393192 22.7119481939 32312.7244385
110.3 0.000562232664049 22.5819571964 32233.7393688
110.4 0.000560320205963 22.4921160001 32211.2850494
110.5 0.000558415975873 22.4157053841 32207.5343866
110.6 0.000556519930982 22.3100383425 32161.1394814
110.7 0.000554632028753 22.1819425156 32081.5571279
110.8 0.000552752226909 22.0754343723 32032.3342845
110.9 0.000550880483429 21.9868178845 32008.3945499
111.0 0.00054901675655 21.905105915 31993.9432701
111.1 0.000547161004761 21.7949929657 31937.3418671
111.2 0.000545313186804 21.7201346916 31931.7625989
111.3 0.000543473261669 21.6688270853 31960.4474244
111.4 0.000541641188597 21.6103108533 31978.2178481
111.5 0.000539816927076 21.5119263587 31936.4817709
