# r frac rho dNdR
23.4 0.447062381323 0.184849821805 568.628656064
23.5 0.446834326464 0.182235649936 565.100195361
23.6 0.446611904154 0.179669314192 561.614193142
23.7 0.446226496071 0.177149742066 557.95918939
23.8 0.445960374119 0.174675889478 554.489099188
23.9 0.445749999591 0.172246739913 551.122355849
24.0 0.44546593065 0.169861303573 547.698176274
24.1 0.445104461132 0.167518616575 544.213077939
24.2 0.444699872436 0.165217740166 540.709846734
24.3 0.444284899618 0.162957759968 537.22845808
24.4 0.444005675173 0.160737785246 533.944377781
24.5 0.443820278591 0.158556948206 530.804324789
24.6 0.44360617076 0.156414403313 527.660274738
24.7 0.44342986014 0.154309326633 524.591055472
24.8 0.443049894118 0.152240915194 521.31143201
24.9 0.442785408246 0.150208386374 518.198366234
25.0 0.442618701267 0.148210977307 515.228658744
25.1 0.442415972667 0.146247944305 512.245173746
25.2 0.442228160302 0.144318562302 509.306869083
25.3 0.442048789419 0.142422124321 506.40568349
25.4 0.441870574338 0.140557940946 503.532799406
25.5 0.441667426274 0.138725339826 500.658268127
25.6 0.44149863066 0.136923665186 497.849037027
25.7 0.441313001681 0.135152277352 495.046735867
25.8 0.441137602534 0.133410552299 492.281524229
25.9 0.440962171413 0.131697881208 489.541500447
26.0 0.440769634863 0.130013670041 486.807483176
26.1 0.440598502095 0.128357339122 484.121756721
26.2 0.440450427242 0.126728322743 481.48545169
26.3 0.440245176297 0.125126068769 478.810611989
26.4 0.44007614699 0.123550038268 476.198947936
26.5 0.439921819662 0.121999705145 473.626393442
26.6 0.439744968667 0.120474555788 471.052540209
26.7 0.439572253539 0.118974088728 468.505879141
26.8 0.439402061079 0.117497814308 465.984348391
26.9 0.439246858002 0.116045254359 463.500783301
27.0 0.439079810201 0.114615941894 461.02649821
27.1 0.438912620815 0.113209420802 458.573636364
27.2 0.438739237527 0.11182524556 456.135641853
27.3 0.43859932585 0.110462980946 453.753383855
27.4 0.438422620608 0.109122201764 451.353758767
27.5 0.438052789703 0.10780249258 448.776910806
27.6 0.437872237167 0.106503447464 446.415334294
27.7 0.437724312459 0.105224669737 444.107024698
27.8 0.43757044329 0.103965771726 441.812314214
27.9 0.437413426964 0.102726374534 439.533864745
28.0 0.43725291773 0.101506107805 437.271143445
28.1 0.437098005132 0.100304609506 435.033017618
28.2 0.436951772208 0.0991215257089 432.822235685
28.3 0.436803095953 0.0979565103809 430.627487855
28.4 0.43661267067 0.0968092251832 428.410023355
28.5 0.436288139236 0.0956793392725 426.080008926
28.6 0.436113554131 0.0945665291096 423.915175694
28.7 0.43597865819 0.093470478273 421.806582484
28.8 0.435842813005 0.0923908772789 419.714351337
28.9 0.435679193157 0.0913274234052 417.61258167
29.0 0.435546933033 0.0902798205213 415.557865417
29.1 0.435392029851 0.0892477789224 413.498304863
29.2 0.435187431394 0.0882310151687 411.408430699
29.3 0.435044620972 0.087229251929 409.393606516
29.4 0.434891830832 0.0862422178287 407.385616216
29.5 0.434657854948 0.0852696473027 405.318003753
29.6 0.434228705841 0.0843112804512 403.085802287
29.7 0.434033981668 0.0833668629006 401.08826428
29.8 0.433905381245 0.082436145668 399.167437829
29.9 0.433758396232 0.0815188850292 397.244932837
30.0 0.433632859619 0.0806148423907 395.35712255
30.1 0.433508019711 0.0797237841649 393.48474156
30.2 0.433339768044 0.078845481649 391.587758682
30.3 0.433237617346 0.0779797109071 389.765056221
30.4 0.433104015934 0.0771262526557 387.928308453
30.5 0.432954489173 0.0762848921518 386.091576322
30.6 0.4328459983 0.0754554190849 384.305464064
30.7 0.432705051776 0.0746376274709 382.504374614
30.8 0.432568882846 0.0738313155498 380.72130362
30.9 0.432467422982 0.0730362856857 378.982276298
31.0 0.432315530072 0.0722523442692 377.212461248
31.1 0.432205103588 0.071479301623 375.492125311
31.2 0.431908633268 0.0707169719098 373.623851568
31.3 0.431589018139 0.0699651730424 371.749880132
31.4 0.431401655914 0.0692237265963 370.003594698
31.5 0.431260077035 0.068492457725 368.309548423
31.6 0.431149539339 0.067771195077 366.654567718
31.7 0.43086100603 0.067059770715 364.861167782
31.8 0.430693284906 0.0663580200377 363.183093747
31.9 0.430365955985 0.0656657817032 361.383448612
32.0 0.430050289006 0.0649828975545 359.606999956
32.1 0.429928670791 0.0643092125468 358.005359782
32.2 0.429789918661 0.0636445746771 356.401251365
32.3 0.429671178479 0.0629888349151 354.825404975
32.4 0.429572709522 0.0623418471362 353.277707483
32.5 0.42944871366 0.0617034680562 351.720325605
32.6 0.429337215797 0.0610735571672 350.184416367
32.7 0.429215637808 0.0604519766761 348.651398752
32.8 0.429116655558 0.0598385914434 347.1476941
32.9 0.429000387958 0.0592332689249 345.640835052
33.0 0.428877543542 0.0586358791134 344.139474597
33.1 0.428779635446 0.0580462944835 342.668752146
33.2 0.428655178793 0.0574643899363 341.187339128
33.3 0.428569047774 0.0568900427461 339.746814341
33.4 0.428433857926 0.0563231325091 338.277710896
33.5 0.428334353762 0.0557635410916 336.847035944
33.6 0.428227850198 0.0552111525819 335.42091625
33.7 0.428117207037 0.0546658532407 334.001548547
33.8 0.428022877526 0.0541275314553 332.604765962
33.9 0.427845623977 0.0535960776929 331.153510126
34.0 0.427591010682 0.0530713844563 329.652733714
34.1 0.427487270547 0.0525533462398 328.278305689
34.2 0.427381867411 0.0520418594873 326.912084066
34.3 0.427273993704 0.0515368225498 325.553375871
34.4 0.427181362373 0.0510381356457 324.215555102
34.5 0.426984485998 0.0505457008208 322.808061866
34.6 0.426819273355 0.0500594219096 321.434074718
34.7 0.426703510773 0.0495792044978 320.106567074
34.8 0.42659669009 0.0491049558852 318.794748475
34.9 0.426515360517 0.0486365850503 317.510775236
35.0 0.42640640296 0.0481740026146 316.214952495
35.1 0.426306474708 0.0477171208087 314.934513026
35.2 0.426208380755 0.0472658534389 313.66400266
35.3 0.426119358285 0.0468201158543 312.408630554
35.4 0.426020255178 0.0463798249151 311.154252698
35.5 0.425917928437 0.0459448989615 309.905862887
35.6 0.425814327614 0.045515257783 308.664822378
35.7 0.425719459966 0.045090822589 307.438290795
35.8 0.425628922472 0.0446715159798 306.222952801
35.9 0.425539187498 0.0442572619179 305.016169642
36.0 0.425437022185 0.0438479857008 303.808410967
36.1 0.425336204264 0.0434436139336 302.609504582
36.2 0.425261315757 0.0430440745025 301.436791201
36.3 0.425158309326 0.0426492965494 300.251826402
36.4 0.425061353851 0.0422592104462 299.078801122
36.5 0.424977445517 0.0418737477707 297.922502524
36.6 0.424883833524 0.0414928412816 296.766870161
36.7 0.424796866062 0.041116424896 295.623287306
36.8 0.424693992725 0.0407444336657 294.475999796
36.9 0.424422056442 0.0403768037547 293.219250074
37.0 0.424319782992 0.0400134724177 292.087407513
37.1 0.424235034566 0.0396543779779 290.974785095
37.2 0.424147723201 0.0392994598068 289.86745979
37.3 0.424042937118 0.0389486583028 288.755232899
37.4 0.423972154414 0.0386019148717 287.673098467
37.5 0.423700919071 0.0382591719067 286.462231913
37.6 0.423593178788 0.0379203727695 285.369207901
37.7 0.423500667557 0.0375854617712 284.293253708
37.8 0.423416512794 0.037254384154 283.229602785
37.9 0.423329488863 0.0369270860735 282.170654076
38.0 0.42320151643 0.0366035145807 281.091077162
38.1 0.422966706607 0.0362836176051 279.94749149
38.2 0.422895925206 0.0359673439375 278.919230428
38.3 0.422795949703 0.0356546432142 277.878102814
38.4 0.422719435293 0.0353454659001 276.858740681
38.5 0.422638951144 0.0350397632737 275.843024727
38.6 0.422553406803 0.0347374874111 274.830218589
38.7 0.422474142412 0.0344385911711 273.827652928
38.8 0.422392964744 0.0341430281806 272.829940202
38.9 0.422284038911 0.03385075282 271.820411082
39.0 0.422026103607 0.0335617202091 270.721410959
39.1 0.421952574558 0.0332758861932 269.747016672
39.2 0.421872116629 0.0329932073295 268.77406277
39.3 0.421791452024 0.0327136408742 267.806812625
39.4 0.421717253429 0.0324371447691 266.849440246
39.5 0.421625969576 0.032163677629 265.887002986
39.6 0.421560438205 0.0318931987296 264.946484992
39.7 0.421467013553 0.0316256679946 263.994071985
39.8 0.421398056744 0.0313610459847 263.062580501
39.9 0.421171055396 0.0310992938851 262.038256317
40.0 0.421044102121 0.0308403734945 261.082079937
40.1 0.42097335166 0.030584247214 260.166281562
40.2 0.420885558799 0.0303308780356 259.245351361
40.3 0.420828440619 0.0300802295322 258.34864318
40.4 0.420740676196 0.0298322658464 257.43840461
40.5 0.420670396716 0.0295869516808 256.544131172
40.6 0.420598194502 0.0293442522872 255.653876934
40.7 0.420168338505 0.0291041334574 254.552096939
40.8 0.419990028105 0.0288665615134 253.60874474
40.9 0.419791211158 0.0286315032973 252.658534723
41.0 0.419713094194 0.0283989261629 251.786252821
41.1 0.419545172752 0.0281687979659 250.865275679
41.2 0.419482095367 0.0279410870554 250.012097246
41.3 0.419396444416 0.0277157622649 249.150371494
41.4 0.419260382656 0.0274927929039 248.263705535
41.5 0.419063908864 0.0272721487493 247.346445686
41.6 0.418987559122 0.0270538000376 246.505111258
41.7 0.418928891047 0.0268377174562 245.678902001
41.8 0.418858446384 0.0266238721361 244.850459833
41.9 0.418666592562 0.0264122356438 243.955931008
42.0 0.418534493272 0.0262027799739 243.101182197
42.1 0.41844327083 0.0259954775415 242.274911597
42.2 0.418291540105 0.025790301175 241.41834082
42.3 0.418045933971 0.0255872241088 240.51256804
42.4 0.41796077286 0.0253862199767 239.703921892
42.5 0.417888316423 0.0251872628045 238.907028599
42.6 0.417836586572 0.0249903270036 238.126356051
42.7 0.417757268654 0.0247953873643 237.334310219
42.8 0.41769397677 0.0246024190492 236.555704933
42.9 0.417629454138 0.0244113975871 235.780678456
43.0 0.417552275019 0.0242222988665 235.002773484
43.1 0.417503688882 0.0240350991298 234.245166942
43.2 0.417419327561 0.023849774967 233.471674096
43.3 0.41738216776 0.0236663033099 232.728715884
43.4 0.417286060797 0.0234846614264 231.957011149
43.5 0.417235700677 0.0233048269148 231.214848787
43.6 0.417174745082 0.0231267776985 230.470836253
43.7 0.417107603057 0.0229504920201 229.727425058
43.8 0.417026467955 0.0227759484362 228.980329364
43.9 0.416988255969 0.0226031258126 228.260745112
44.0 0.416909131465 0.0224320033186 227.52267495
44.1 0.416809363009 0.0222625604221 226.777320899
44.2 0.416652631109 0.0220947768849 226.005054357
44.3 0.416439608911 0.0219286327575 225.206489468
44.4 0.416374035292 0.0217641083748 224.491717999
44.5 0.416315864185 0.0216011843508 223.784709783
44.6 0.416254598213 0.0214398415746 223.079774792
44.7 0.416189869784 0.0212800612056 222.37670358
44.8 0.416126747608 0.0211218246689 221.678185182
44.9 0.416074412147 0.0209651136515 220.989060378
45.0 0.416003307698 0.0208099100977 220.293599587
45.1 0.41594413389 0.0206561962048 219.608073267
45.2 0.415896564231 0.0205039544192 218.932226611
45.3 0.415809433417 0.0203531674325 218.23912474
45.4 0.415674279916 0.0202038181773 217.52449762
45.5 0.415608512896 0.0200558898232 216.84980059
45.6 0.415540321224 0.0199093657736 216.177328724
45.7 0.415495762227 0.0197642296612 215.520583687
45.8 0.415436507492 0.0196204653448 214.859609487
45.9 0.415376592369 0.0194780569058 214.201685854
46.0 0.415323807516 0.0193369886441 213.550796877
46.1 0.415146867412 0.0191972450752 212.839578014
46.2 0.415006075018 0.0190588109264 212.150505494
46.3 0.414953110474 0.0189216711338 211.509734675
46.4 0.414900286566 0.0187858108385 210.872285397
46.5 0.414846414649 0.0186512153842 210.237531263
46.6 0.414779722984 0.0185178703129 209.599505102
46.7 0.414571570007 0.0183857613627 208.893420047
46.8 0.414519267934 0.0182548744646 208.26924535
46.9 0.41444644914 0.0181251957389 207.637923896
47.0 0.414396228624 0.0179967114929 207.021060345
47.1 0.414354552864 0.0178694082178 206.41153505
47.2 0.414282241657 0.0177432725857 205.789827617
47.3 0.414093490148 0.0176182914469 205.113544017
47.4 0.414037312806 0.0174944518272 204.506147456
47.5 0.413978133525 0.0173717409252 203.900283333
47.6 0.413924056965 0.0172501461093 203.299923581
47.7 0.413868888184 0.0171296549158 202.701991924
47.8 0.413818453037 0.0170102550456 202.109317462
47.9 0.41376464892 0.0168919343621 201.517913962
48.0 0.413705645367 0.0167746808887 200.926885848
48.1 0.413649680858 0.016658482806 200.340224117
48.2 0.413607174119 0.0165433284501 199.762928401
48.3 0.413552273771 0.0164292063094 199.182473751
48.4 0.413489297592 0.016316105023 198.600964151
48.5 0.413447390348 0.0162040133782 198.032371963
48.6 0.413375652924 0.0160929203079 197.45228189
48.7 0.413353212876 0.0159828148891 196.898484577
48.8 0.413288691363 0.0158736863402 196.32735904
48.9 0.413076733942 0.015765524019 195.689141216
49.0 0.413000174176 0.0156583174207 195.118007133
49.1 0.412953064843 0.0155520561759 194.563494665
49.2 0.412790324026 0.0154467300485 193.957302305
49.3 0.412556278371 0.0153423289335 193.320626046
49.4 0.412508610037 0.0152388428557 192.774138166
49.5 0.412443414544 0.0151362619669 192.22207944
49.6 0.412410391219 0.0150345765449 191.687598677
49.7 0.412355236123 0.0149337769908 191.145384936
49.8 0.412304931654 0.014833853828 190.607977964
49.9 0.412251533153 0.0147347976999 190.071679551
50.0 0.412208720646 0.0146365993681 189.542774573
50.1 0.412150664495 0.014539249711 189.009361819
50.2 0.411944883335 0.014442739722 188.41088781
50.3 0.411885703788 0.0143470605076 187.882133103
50.4 0.411818420055 0.014252203286 187.352163796
50.5 0.411786523809 0.0141581593853 186.840726399
50.6 0.411722292846 0.0140649202421 186.317030616
50.7 0.411653691311 0.0139724773998 185.793797973
50.8 0.411477031355 0.0138808225072 185.22435344
50.9 0.411421743659 0.0137899473167 184.712070351
51.0 0.411394143265 0.0136998436832 184.214551347
51.1 0.411337545996 0.0136105035621 183.706367856
51.2 0.411287554309 0.0135219190086 183.203465312
51.3 0.41125041062 0.0134340821756 182.708578758
51.4 0.411184741467 0.0133469853125 182.203315211
51.5 0.411152313307 0.0132606207643 181.715057238
51.6 0.411103266097 0.0131749809693 181.221696191
51.7 0.411062698752 0.0130900584588 180.734310024
51.8 0.41092832576 0.0130058458549 180.20799913
51.9 0.4106486438 0.01292233587 179.620539871
52.0 0.410467602407 0.0128395213049 179.078838189
52.1 0.41040902227 0.0127573950479 178.592910258
52.2 0.410361272992 0.0126759500734 178.113877556
52.3 0.410303539431 0.012595179441 177.632678413
52.4 0.410280920893 0.0125150762937 177.168807132
52.5 0.410228886963 0.0124356338576 176.694339208
52.6 0.410175758924 0.0123568454398 176.221525778
52.7 0.410137108709 0.012278704428 175.757030007
52.8 0.410095428354 0.0122012042892 175.293307577
52.9 0.410043480184 0.0121243385684 174.827269369
53.0 0.410014074357 0.0120481008875 174.372889231
53.1 0.409957671294 0.0119724849446 173.909066251
53.2 0.409916670945 0.0118974845126 173.453815596
53.3 0.409877792013 0.0118230934385 173.001469438
53.4 0.40983482923 0.0117493056421 172.549395893
53.5 0.409785979691 0.0116761151149 172.096838258
53.6 0.409672245259 0.0116035159196 171.619087273
53.7 0.409350905265 0.0115315021886 171.056694843
53.8 0.409291732513 0.0114600681236 170.606112405
53.9 0.40926680219 0.0113892079941 170.171738935
54.0 0.40922372403 0.0113189161368 169.731726591
54.1 0.409169701446 0.0112491869546 169.289099945
54.2 0.40913633953 0.0111800149157 168.856924666
54.3 0.409095374826 0.011111394553 168.423489787
54.4 0.408993617011 0.0110433204627 167.966962537
54.5 0.408831161056 0.0109757873039 167.487554415
54.6 0.408789269122 0.0109087897973 167.059512472
54.7 0.40875660498 0.0108423227251 166.637073586
54.8 0.408715521617 0.0107763809293 166.213022386
54.9 0.408659507221 0.0107109593117 165.784731188
55.0 0.408629943905 0.0106460528325 165.368980177
55.1 0.408585270068 0.0105816565099 164.948901392
55.2 0.4085420472 0.0105177654191 164.531198278
55.3 0.408506800257 0.0104543746917 164.11847716
55.4 0.408459804008 0.0103914795149 163.702798563
55.5 0.408433175854 0.0103290751308 163.29702699
55.6 0.408373727038 0.0102671568354 162.879878624
55.7 0.408349805702 0.0102057199786 162.478632722
55.8 0.408305793647 0.0101447599625 162.071100028
55.9 0.408218503413 0.0100842722416 161.648145906
56.0 0.408049227218 0.0100242523216 161.194592072
56.1 0.408015059218 0.00996469575893 160.796215314
56.2 0.407938548433 0.00990559816005 160.382857666
56.3 0.407773905047 0.00984695518076 159.936668419
56.4 0.407723775006 0.00978876252562 159.537176372
56.5 0.407702153531 0.00973101594728 159.150478754
56.6 0.407655972248 0.00967371124586 158.755819971
56.7 0.407508475299 0.00961684426836 158.323437505
56.8 0.40739567513 0.00956041090803 157.906318542
56.9 0.407357857755 0.00950440710379 157.519935439
57.0 0.407326358426 0.00944882883964 157.137584151
